COMID,FromNode,ToNode,Hydrosq,AreSqKM,pred_stream_area_m2_fill,pred_logw_m,stream_length_m,cum_totco2g_day,cum_stream_area_m2,cum_stream_length_m,TOT_urban16,TOT_forest16,TOT_wetland16,TOT_agrc16,TOT_shrub16,CAT_STREAM_LENGTH,CAT_STREAM_SLOPE,TOT_STREAM_LENGTH,TOT_STREAM_SLOPE,CAT_BASIN_AREA,TOT_BASIN_AREA,cum_totco2g_day_Tsurface_m2,cum_totco2g_day_Tdrain_m2
24127923,50210419,50103336,50164545,0.1719,227.0781489,-0.536652094,777,246.9814541,227.0781489,777,35.07,9.42,6.81,31.41,8.9,0.777,0,0.78,0,0.17,0.17,1.087649584,0.001452832
24127925,50210420,50102438,50164544,2.4039,3019.403805,0.068445118,2577,8025.769636,3019.403805,2577,12.61,67.43,0,0,19.32,2.577,0.2,2.58,0.077519,2.4,2.4,2.658064358,0.003344071
24127927,50103334,50103086,50117421,0.0873,409.9219951,0.199616209,259,51856.76901,3865.063902,2466,3.97,60.29,0,0,3.74,0.259,0.08,2.47,0.080972,0.09,4.26,13.41679474,0.01217295
24127929,50210421,50103334,50164543,4.1688,3455.141906,0.194734834,2207,25513.43178,3455.141906,2207,4.05,59.46,0,0,3.82,2.207,0.12,2.21,0.054299,4.17,4.17,7.384192161,0.006118329
24127931,50103335,50102869,50117420,0.9522,2030.547363,0.289788815,1042,247950.179,8801.73608,6344,0,85.54,0,0,12.23,1.042,0.12,6.34,0.086751,0.95,6.32,28.17059916,0.039232623
24127933,50103336,50102657,50117419,0.1782,363.7619562,-0.268332021,672,2370.523019,870.2512883,2322,42.37,17.53,6.98,11.2,11.2,0.672,0,2.32,0,0.18,0.55,2.723952323,0.004310042
24127935,50210422,50103341,50164542,7.434,10422.69409,0.326778536,4910,23677.05526,10422.69409,4910,2.9,3.68,0,0,5.08,4.91,0.09,4.91,0.01833,7.43,7.43,2.271682835,0.003186683
24127937,50210423,50103341,50164541,1.7424,1824.864172,-0.005067792,1845,5767.716624,1824.864172,1845,3.25,4.96,0,0,11.98,1.845,0.15,1.85,0.081081,1.74,1.74,3.160627905,0.00331478
24127939,50210424,50102560,50164540,2.8863,2479.525842,0.110916035,1922,3096.777944,2479.525842,1922,3.11,57.06,0.72,0,24.6,1.922,0.08,1.92,0.041667,2.89,2.89,1.248939572,0.001071549
24127941,50210425,50102872,50164539,2.1177,2575.703693,0.040086974,2350,22979.35028,2575.703693,2350,0,48.28,0,0,39.65,2.35,0.25,2.35,0.106383,2.12,2.12,8.921581446,0.010839316
24127943,50210426,50103338,50164538,2.4948,2476.801044,0.076860735,2073,10488.2913,2476.801044,2073,1.77,12.16,0,0,1.91,2.073,0.18,2.07,0.086957,2.49,2.49,4.234611952,0.004212165
24127945,50210427,50103338,50164537,12.9753,17892.56996,0.454313818,6287,60668.09375,17892.56996,6287,2.88,21.87,0,0,5.15,6.287,0.08,6.29,0.012719,12.98,12.98,3.390686407,0.004673967
24127947,50210428,50103102,50164536,8.8713,6227.382597,0.367275665,2673,34457.79452,6227.382597,2673,5.04,30.62,0.6,5.92,49.4,2.673,0.04,2.67,0.014981,8.87,8.87,5.533270838,0.003884757
24127949,50210429,50102874,50164535,2.5758,1886.981579,0.084977521,1553,21845.68011,1886.981579,1553,9.82,44.75,0,0,41.4,1.553,0.1,1.55,0.064516,2.58,2.58,11.57705001,0.008467318
24127951,50210430,50103333,50164534,15.7725,10010.71468,0.498823373,3174,198741.4529,10010.71468,3174,4.29,58.44,4.28,0.19,32.55,3.174,0.03,3.17,0.009464,15.77,15.77,19.85287357,0.012602502
24127953,50210431,50140850,50164533,0.8397,1206.290753,-0.171534714,1791,502.6708619,1206.290753,1791,8.57,75.67,0,0,15.76,1.791,0.08,1.79,0.044693,0.84,0.84,0.41670788,0.000598418
24127955,50103337,50102790,50095777,0.5958,2742.388654,0.379323517,1145,234212.1086,11304.55714,6301,6.8,63.55,4.06,0.69,24.49,1.145,0.04,6.3,0.060317,0.6,9.35,20.71837982,0.025049423
24127957,50210432,50103344,50164532,1.5561,1916.978834,-0.030030085,2057,5835.909672,1916.978834,2057,2.72,6.19,0,0,2.66,2.057,0.18,2.06,0.087379,1.56,1.56,3.044326609,0.003740968
24127959,50103338,50103344,50117418,0.7317,2232.81487,0.504973305,698,120890.1778,22602.18587,9058,2.64,20.68,0,0,4.92,0.698,0.07,9.06,0.036424,0.73,16.2,5.348605594,0.007462357
24127961,50210433,50102654,50164531,12.2436,8844.074958,0.440894547,3204,30004.55096,8844.074958,3204,12.7,39.19,0.48,22.85,22.08,3.204,0.01,3.2,0.003125,12.24,12.24,3.392616085,0.002451352
24127963,50103339,50102437,50117417,7.7886,14682.37761,0.395144556,5911,33824.88479,16590.76516,7605,2.65,33.8,0.04,0,37.76,5.911,0.1,7.61,0.026281,7.79,10.02,2.038777866,0.003375737
24127965,50210434,50103335,50164530,2.0322,2044.229408,0.030170378,1906,43027.02641,2044.229408,1906,0,67.27,0,0,32.02,1.906,0.25,1.91,0.13089,2.03,2.03,21.04804199,0.02119558
24127967,50103340,50103337,50117416,0.3447,1147.501315,0.364161811,496,157017.3754,8562.16849,5156,6.62,63.54,3.88,0,25.54,0.496,0.05,5.16,0.065891,0.34,8.75,18.33850567,0.017944843
24127971,50210435,50102877,50164529,1.1583,1692.123201,-0.097753707,2121,22908.95275,1692.123201,2121,0,51.98,0,0,46.46,2.121,0.19,2.12,0.089623,1.16,1.16,13.53858438,0.019749097
24127973,50103341,50102436,50117415,5.5854,10075.90527,0.483692246,3308,73766.98841,22323.46353,10063,3.57,9.21,0,0,14.91,3.308,0.11,10.06,0.034791,5.59,14.76,3.304459826,0.004997763
24127975,50210436,50102875,50164528,2.6064,2676.343033,0.087620313,2189,56597.96581,2676.343033,2189,0.28,91.47,0,0,0.41,2.189,0.2,2.19,0.091324,2.61,2.61,21.14750057,0.021685044
24127977,50210437,50103343,50164527,1.6641,3138.628959,-0.015827158,3251,4399.634199,3138.628959,3251,7.52,17.04,0,0,59.98,3.251,0.12,3.25,0.036923,1.66,1.66,1.401769453,0.002650382
24127979,50210438,50102879,50164526,2.6829,3166.793306,0.093670549,2551,47660.21112,3166.793306,2551,0,65.41,0,0,34.45,2.551,0.15,2.55,0.058824,2.68,2.68,15.04999112,0.017783661
24127981,50210439,50103342,50164525,2.8035,3613.190116,0.103683805,2844,7640.012425,3613.190116,2844,4.78,8.15,0,0,63.11,2.844,0.11,2.84,0.038732,2.8,2.8,2.114478392,0.002728576
24127983,50103342,50103343,50117414,1.8675,1422.788362,0.220622488,856,17394.44299,5035.978479,3700,4.85,11.97,0,0,61.02,0.856,0.07,3.7,0.048649,1.87,4.67,3.454034417,0.00372472
24127985,50210440,50103346,50164524,1.548,2054.843182,-0.031500142,2211,3685.447757,2054.843182,2211,3.61,4.71,0,0,62.62,2.211,0.13,2.21,0.058824,1.55,1.55,1.793542101,0.002377708
24127987,50210441,50103346,50164523,1.0764,1378.584983,-0.114088324,1796,2550.116592,1378.584983,1796,2.17,15.22,0,0,53.51,1.796,0.14,1.8,0.077778,1.08,1.08,1.849807318,0.002361219
24127989,50210442,50103335,50164522,3.3345,4726.959309,0.143312326,3396,77493.38877,4726.959309,3396,0,93.33,0,0,3.1,3.396,0.18,3.4,0.052941,3.33,3.33,16.39391916,0.023271288
24127991,50210443,50103347,50164521,4.608,7046.769896,0.217666375,4270,9833.184184,7046.769896,4270,1.55,22.34,0.21,0,47.81,4.27,0.07,4.27,0.016393,4.61,4.61,1.395417238,0.002133012
24127993,50210444,50103347,50164520,1.5318,1836.465587,-0.034468924,1987,3388.448112,1836.465587,1987,0,8.99,0.12,0,73.33,1.987,0.12,1.99,0.060302,1.53,1.53,1.845092081,0.002214672
24127997,50210445,50103345,50164519,3.0807,3208.26336,0.125471712,2403,8195.845215,3208.26336,2403,9.15,49.9,0,0,18.76,2.403,0.17,2.4,0.070833,3.08,3.08,2.554604874,0.002660989
24127999,50210446,50103345,50164518,1.5363,1728.223263,-0.032979714,1867,3341.632747,1728.223263,1867,3.33,24.78,0,0,26.42,1.867,0.18,1.87,0.096257,1.54,1.54,1.933565424,0.002169891
24128001,50103343,50102417,50095776,1.7667,3411.576053,0.346515868,1536,39651.0259,11586.18349,8487,6.02,15.82,0,0,61.04,1.536,0.08,8.49,0.044759,1.77,8.1,3.422268077,0.004895188
24128003,50210447,50103340,50164517,2.25,2209.957021,0.053691744,1953,12479.29078,2209.957021,1953,4.6,67.04,0,0,27.56,1.953,0.07,1.95,0.035897,2.25,2.25,5.646847725,0.005546351
24128005,50210448,50103143,50164516,3.2454,2909.098317,0.137753369,2120,17955.85753,2909.098317,2120,10.43,78.59,0.03,0,10.9,2.12,0.13,2.12,0.061321,3.25,3.25,6.172310309,0.005524879
24128007,50210449,50102878,50164515,4.1751,4366.623442,0.195282385,2787,76350.20556,4366.623442,2787,0.19,82.02,0,0,17.65,2.787,0.13,2.79,0.046595,4.18,4.18,17.48495298,0.018265599
24128009,50210450,50102530,50164514,2.4885,3626.139415,0.076860735,3039,2102.079884,3626.139415,3039,2.9,42.39,0,0,9.19,3.039,0.13,3.04,0.042763,2.49,2.49,0.579701893,0.000844209
24128011,50210451,50102435,50164513,1.0926,1716.719994,-0.111981519,2219,2598.918755,1716.719994,2219,7.17,23.64,0.25,0,19.19,2.219,0.25,2.22,0.112613,1.09,1.09,1.513886228,0.002384329
24128013,50210452,50103340,50164512,6.1596,5204.710154,0.28392685,2707,69822.01192,5204.710154,2707,7.45,63.61,5.41,0,23.39,2.707,0.22,2.71,0.081181,6.16,6.16,13.41515855,0.011334742
24128021,50210453,50103353,50164511,2.583,5036.510634,0.084977521,4139,7859.346291,5036.510634,4139,4.81,33.83,0,0,18.22,4.139,0.14,4.14,0.033816,2.58,2.58,1.560474476,0.003046258
24128023,50103344,50103353,50095775,6.9507,13102.38205,0.601490293,3280,226551.877,37621.54676,14395,3.56,21.63,0,0,5.57,3.28,0.07,14.4,0.040278,6.95,24.71,6.021865035,0.009168429
24128025,50210454,50102873,50164510,11.7126,10538.49059,0.430775057,3908,228905.6704,10538.49059,3908,2.47,88.94,0,0,5.69,3.908,0.07,3.91,0.017903,11.71,11.71,21.72091615,0.01954788
24128027,50210455,50102434,50164509,2.6712,3775.070742,0.092815972,3048,7485.7805,3775.070742,3048,8.48,17.15,0,0,10.21,3.048,0.2,3.05,0.065574,2.67,2.67,1.982951052,0.002803663
24128029,50210456,50103364,50164508,6.5268,11197.40503,0.29726137,5649,16719.69514,11197.40503,5649,9.04,40.42,0.04,0,21.59,5.649,0.12,5.65,0.021239,6.53,6.53,1.493175882,0.002560443
24128031,50103345,50103364,50117413,1.1259,2082.865339,0.267783395,1124,20678.86696,7019.351961,5394,5.94,33.4,0,0,18.59,1.124,0.07,5.39,0.077922,1.13,5.74,2.945979498,0.00360259
24128033,50103346,50103349,50117412,1.782,2551.620932,0.20752712,1583,15226.19849,5985.049097,5590,2.14,8.68,0,0,58.56,1.583,0.14,5.59,0.073345,1.78,4.41,2.544039028,0.003452653
24128035,50210457,50102416,50164507,3.1698,3838.198887,0.132055861,2832,7713.988836,3838.198887,2832,8.83,22.54,0,0,44.01,2.832,0.11,2.83,0.038869,3.17,3.17,2.009793933,0.002433435
24128037,50210458,50103351,50164506,1.4922,2452.164033,-0.040524712,2690,3616.750258,2452.164033,2690,1.87,5.55,0,0,62.85,2.69,0.16,2.69,0.05948,1.49,1.49,1.474921828,0.002427349
24128039,50210459,50103351,50164505,2.7801,4438.42064,0.102045091,3509,7102.407865,4438.42064,3509,6.16,9.16,0,0,62.64,3.509,0.14,3.51,0.039886,2.78,2.78,1.600210625,0.002554823
24128041,50210460,50103371,50164504,6.1596,5943.021457,0.28392685,3091,14758.44447,5943.021457,3091,4.58,41.45,0,0,29.88,3.091,0.12,3.09,0.038835,6.16,6.16,2.483323437,0.002395851
24128043,50103347,50103348,50117411,3.1986,6661.16945,0.379078888,2783,30480.82535,15544.40493,9040,1.86,20.62,0.19,0,56.82,2.783,0.08,9.04,0.029867,3.2,9.34,1.960887244,0.003263472
24128045,50210461,50103381,50164503,4.5468,8170.675254,0.214671535,4986,11519.2485,8170.675254,4986,8.06,29.24,0,0,28.11,4.986,0.12,4.99,0.024048,4.55,4.55,1.409828214,0.002531703
24128047,50103348,50103350,50095774,1.6569,2584.937944,0.416476244,991,46055.5845,18129.34288,10031,1.94,20.55,0.16,0,56.56,0.991,0.07,10.03,0.033898,1.66,11,2.54038907,0.004186871
24128049,50103349,50103350,50095773,0.2718,1132.832662,0.221111478,681,23618.7392,7117.881759,6271,2.02,10.25,0,0,57.41,0.681,0.11,6.27,0.082935,0.27,4.68,3.318225843,0.005046739
24128051,50210462,50102433,50164502,0.7533,1190.802573,-0.197439269,1872,1689.898925,1190.802573,1872,12.31,3.94,0,0,2.51,1.872,0.29,1.87,0.15508,0.75,0.75,1.419126028,0.002253199
24128053,50210463,50102529,50164501,6.921,9522.514801,0.310522442,4658,2622.621432,9522.514801,4658,6.51,3.37,0.08,0,9.19,4.658,0.04,4.66,0.008584,6.92,6.92,0.275412692,0.000378992
24128055,50103350,50103357,50082524,0.1251,921.7624141,0.499257848,292,93660.78679,26168.98705,16594,1.95,17.93,0.1,0,56.48,0.292,0.06,16.59,0.055455,0.13,15.8,3.579075744,0.005927898
24128057,50103351,50103357,50117410,1.4247,1579.552855,0.26618476,856,20290.89684,8470.137528,7055,4.78,9.26,0,0,64.06,0.856,0.1,7.06,0.056657,1.42,5.7,2.395580564,0.003559806
24128059,50103352,50102556,50082523,0.1962,930.726882,0.212145513,571,20213.6903,7192.006979,4533,11.48,21.24,0,0.52,64.47,0.571,0.08,4.53,0.128035,0.2,4.5,2.810577126,0.004491931
24128061,50103353,50103381,50082522,1.9764,5677.184266,0.64020604,1300,296667.5561,48335.24166,19834,4.46,21.52,0,0,6.46,1.3,0.05,19.83,0.03883,1.98,29.27,6.137707104,0.01013555
24128063,50103354,50103352,50095772,0.0378,100.3084838,0.201752696,63,12472.80918,6261.280097,3962,10.47,20.78,0,0,66.4,0.063,0.44,3.96,0.126263,0.04,4.3,1.992054178,0.002900653
24128065,50103355,50103354,50117409,0.0243,98.25903907,0.200152205,62,11637.9609,6160.971613,3899,10.44,20.46,0,0,66.74,0.062,0,3.9,0.015385,0.02,4.27,1.888981419,0.002725518
24128067,50210464,50103355,50164500,4.2426,6062.712574,0.198540431,3837,10853.33734,6062.712574,3837,10.46,20.45,0,0,66.78,3.837,0.06,3.84,0.015625,4.24,4.24,1.790178441,0.002559749
24128069,50210465,50103370,50164499,1.9998,2919.274618,0.026766894,2745,325.1799846,2919.274618,2745,0.05,0,0,0,1.58,2.745,0.05,2.75,0.018182,2,2,0.11139068,0.00016259
24128071,50210466,50103370,50164498,1.8882,3623.76247,0.013835136,3512,779.1422011,3623.76247,3512,0.72,1.1,0,0,15.01,3.512,0.06,3.51,0.017094,1.89,1.89,0.215009181,0.000412245
24128073,50210467,50103084,50164497,6.2901,9941.726438,0.288701085,5114,5724.859916,9941.726438,5114,5.77,9.6,0,0,12.31,5.114,0.07,5.11,0.013699,6.29,6.29,0.575841626,0.000910153
24128075,50210468,50103358,50164496,4.7529,8179.068513,0.224505433,4876,7722.495952,8179.068513,4876,4.08,12.44,0,0,24.82,4.876,0.1,4.88,0.020492,4.75,4.75,0.944177927,0.001625789
24128077,50210469,50103358,50164495,5.0418,9656.992783,0.238052789,5581,6920.578765,9656.992783,5581,8.32,35.09,0,0,22.21,5.581,0.04,5.58,0.007168,5.04,5.04,0.716639115,0.001373131
24128079,50210470,50102899,50164494,4.9212,5653.16789,0.232544012,3309,70806.58106,5653.16789,3309,4.56,46.34,0.15,0,46.09,3.309,0.11,3.31,0.033233,4.92,4.92,12.52511555,0.014391582
24128081,50210471,50103356,50164493,9.3519,10522.73723,0.379323517,4393,18214.07922,10522.73723,4393,2.95,24.22,0,0,52.39,4.393,0.09,4.39,0.020501,9.35,9.35,1.730925978,0.00194803
24128083,50103356,50103390,50117408,1.6983,3899.35449,0.417513006,1491,35318.72037,14422.09172,5884,2.5,25.34,0,0,52.37,1.491,0.07,5.88,0.027211,1.7,11.05,2.448931893,0.003196264
24128085,50103357,50103390,50073299,0.6219,3199.325508,0.576177611,849,148158.6235,37838.45009,24498,2.76,16.24,0.07,0,57.96,0.849,0.05,24.5,0.055918,0.62,22.12,3.915557408,0.006697949
24128087,50210472,50102871,50164492,11.4075,17164.01594,0.424842047,6454,230221.4348,17164.01594,6454,0.83,90.32,0.21,0,6.45,6.454,0.09,6.45,0.013953,11.41,11.41,13.41302849,0.020177163
24128089,50103358,50103360,50117407,0.2286,1349.016874,0.395144556,543,18295.68899,19185.07817,11000,6.24,23.55,0,0,23.01,0.543,0.03,11,0.015455,0.23,10.02,0.953641618,0.001825917
24128091,50210473,50103387,50164491,0.8379,503.9038256,-0.171534714,749,1925.385468,503.9038256,749,12.24,13.43,0,0,19.33,0.749,0.09,0.75,0.12,0.84,0.84,3.820938382,0.002292126
24128093,50103359,50102895,50117406,0.0954,445.3213162,0.158580195,309,70518.27978,4388.25094,4308,1.32,92.07,0,0,6.47,0.309,0.07,4.31,0.058005,0.1,3.56,16.06979199,0.019808506
24128095,50210474,50102528,50164490,7.8282,12097.34851,0.338765806,5546,8046.487033,12097.34851,5546,5.35,12.18,0.12,0,2.15,5.546,0.08,5.55,0.014414,7.83,7.83,0.665144683,0.001027648
24128097,50210475,50102896,50164489,2.9502,2965.033029,0.115613459,2272,44764.66397,2965.033029,2272,3.57,87.89,1.19,0,7.35,2.272,0.09,2.27,0.039648,2.95,2.95,15.09752625,0.015174462
24128099,50210476,50103083,50164488,6.6753,14387.64515,0.302453213,7173,7117.012172,14387.64515,7173,7.01,9.03,0,0,24.21,7.173,0.06,7.17,0.008368,6.68,6.68,0.494661364,0.001065421
24128101,50210477,50103359,50164487,1.8387,2037.024621,0.007706203,2002,20807.41422,2037.024621,2002,1.62,91.87,0,0,6.27,2.002,0.09,2,0.045,1.84,1.84,10.21461106,0.011308377
24128103,50103360,50103767,50095771,0.3654,2025.317602,0.403433956,800,20526.6456,21210.39577,11800,6.47,22.72,0.16,0,22.32,0.8,0.03,11.8,0.016949,0.37,10.39,0.967763441,0.001975616
24128105,50103361,50102555,50066320,0.1989,1795.044092,0.509029444,556,127802.0186,30417.74367,15499,14.27,44.85,0.02,0,35.78,0.556,0.07,15.5,0.042581,0.2,16.49,4.20156143,0.007750274
24128107,50103362,50103361,50073298,0.0432,166.8127089,0.506239825,52,99496.56247,28622.69958,14943,14.04,45.15,0.02,0,36.08,0.052,0.1,14.94,0.039491,0.04,16.29,3.476141801,0.006107831
24128109,50103363,50103362,50082521,0.0234,131.3416768,0.505677793,41,96960.9764,28455.88687,14891,13.99,45.19,0.02,0,36.12,0.041,0.07,14.89,0.032908,0.02,16.25,3.407413616,0.005966829
24128111,50210478,50102415,50164486,4.8672,5408.113692,0.230208924,3184,9732.185474,5408.113692,3184,7.67,26.85,0.02,0,52.22,3.184,0.13,3.18,0.040881,4.87,4.87,1.799552677,0.001998395
24128113,50210479,50102894,50164485,4.1868,3550.856039,0.195828627,2263,38178.58849,3550.856039,2263,7.22,87.98,0.15,0,4.51,2.263,0.12,2.26,0.053097,4.19,4.19,10.75193927,0.009111835
24128115,50210480,50102897,50164484,3.0114,2346.88041,0.120216302,1779,51461.37074,2346.88041,1779,2.15,91.21,0,0,5.8,1.779,0.12,1.78,0.067416,3.01,3.01,21.92756415,0.017096801
24128117,50210481,50102892,50164483,1.8648,1828.728714,0.010177529,1784,16995.35239,1828.728714,1784,5.99,85.38,0.29,0,7.53,1.784,0.19,1.78,0.106742,1.86,1.86,9.293533951,0.009137286
24128119,50103364,50103365,50095770,5.1876,10819.57244,0.522096226,3252,61294.22866,29036.32944,14295,5.7,26.1,0.06,0,16.7,3.252,0.04,14.3,0.040559,5.19,17.46,2.110949622,0.003510551
24128121,50210482,50103368,50164482,5.1651,4826.332988,0.24387454,2754,15156.29009,4826.332988,2754,12.42,54.07,0,0,32.62,2.754,0.07,2.75,0.025455,5.17,5.17,3.140332448,0.002931584
24128123,50103365,50103369,50073297,0.1719,393.5912064,0.636028654,91,86364.10693,53110.64383,27128,5.92,24.07,0.12,0,18.25,0.091,0.02,27.13,0.030225,0.17,28.74,1.626116739,0.003005014
24128125,50210483,50103061,50164481,4.2813,5617.0574,0.200686948,3538,5522.145482,5617.0574,3538,9.48,14.29,0,0,21.78,3.538,0.08,3.54,0.022599,4.28,4.28,0.983102911,0.001290221
24128127,50210484,50103359,50164480,1.6281,1905.905002,-0.01999616,1997,18331.46121,1905.905002,1997,1.06,91.82,0,0,7.08,1.997,0.09,2,0.045,1.63,1.63,9.618244973,0.011246295
24128129,50103366,50102900,50117405,1.4706,1810.428795,0.227849738,1071,79963.9959,4519.812091,3012,0.3,59.81,0,0,39.65,1.071,0.08,3.01,0.053156,1.47,4.82,17.69188504,0.016590041
24128131,50210485,50102889,50164479,5.1822,5605.416175,0.244316286,3193,30540.74875,5605.416175,3193,13.96,64.62,1.2,0,19.97,3.193,0.12,3.19,0.037618,5.18,5.18,5.448435548,0.005895897
24128133,50103367,50103363,50095769,0.6939,2941.742776,0.505255361,919,94598.32204,28324.5452,14850,13.97,45.23,0.02,0,36.11,0.919,0.07,14.85,0.028283,0.69,16.22,3.339800212,0.005832202
24128135,50210486,50103367,50164478,5.0076,11581.08465,0.23668799,6717,13120.85084,11581.08465,6717,14.93,41,0,0,40.24,6.717,0.05,6.72,0.00744,5.01,5.01,1.132955266,0.002618932
24128137,50103368,50103367,50117404,4.7529,8293.037613,0.40627653,3254,46630.84686,13801.71777,7214,13.27,48.91,0.03,0,34,3.254,0.04,7.21,0.041609,4.75,10.52,3.378626315,0.00443259
24128139,50210487,50103368,50164477,0.603,682.3471716,-0.248444005,1206,1688.796615,682.3471716,1206,6.72,56.42,0,0,35.82,1.206,0.19,1.21,0.157025,0.6,0.6,2.474981483,0.002814661
24128143,50210488,50103373,50164476,5.3784,10680.40068,0.252976543,5966,1681.086812,10680.40068,5966,5.24,0,0,0,1.34,5.966,0.04,5.97,0.0067,5.38,5.38,0.157399227,0.00031247
24128145,50210489,50103373,50164475,4.6143,9836.242806,0.217666375,5956,2096.928429,9836.242806,5956,2.31,0.21,0,0,5.34,5.956,0.04,5.96,0.006711,4.61,4.61,0.213183882,0.000454865
24128147,50103369,50103385,50066319,1.899,5341.177391,0.650663268,1194,112956.939,58451.82122,28322,5.55,22.58,0.32,0.06,17.21,1.194,0.03,28.32,0.030014,1.9,30.64,1.932479375,0.003686584
24128149,50103370,50103082,50117403,3.0771,6309.436164,0.31216827,3076,1778.608396,12852.47325,9333,1.62,0.3,0,0.01,4.68,3.076,0.03,9.33,0.015005,3.08,6.97,0.138386469,0.000255181
24128151,50210490,50103374,50164474,1.5732,1464.072308,-0.028569421,1562,26528.05652,1464.072308,1562,0,91.99,0,0,7.09,1.562,0.13,1.56,0.083333,1.57,1.57,18.11936226,0.016896851
24128153,50103371,50103384,50117402,2.5209,11756.50426,0.362325615,4891,38679.95888,17699.52571,7982,4.9,29.41,0,0.65,22.78,4.891,0.05,7.98,0.021303,2.52,8.68,2.18536697,0.004456216
24128155,50103372,50103384,50056417,0.2151,2894.32192,0.656045976,639,168429.3986,70793.84276,31047,5.49,22.05,0.32,0.18,16.83,0.639,0.01,29.24,0.03078,0.22,31.37,2.379153215,0.005369123
24128157,50210491,50102907,50164473,1.4508,1617.628343,-0.046745293,1801,19405.03159,1617.628343,1801,3.97,85.73,0.25,0,9.55,1.801,0.12,1.8,0.066667,1.45,1.45,11.9959765,0.01338278
24128159,50103373,50103375,50117401,0.8901,2202.587018,0.413968661,849,4397.633774,22719.2305,12771,3.92,0.09,0,0,2.96,0.849,0.03,12.77,0.008614,0.89,10.88,0.19356438,0.000404194
24128161,50103374,50102908,50117400,0.126,485.122205,-0.010384183,497,33881.71863,1949.194513,2059,0,92.21,0,0,6.94,0.497,0.04,2.06,0.082524,0.13,1.7,17.38242049,0.019930423
24128163,50103375,50103376,50095768,0.0036,140.1182663,0.41417868,54,18992.03113,22859.34877,12825,3.92,0.09,0,0,2.96,0.054,0.03,12.83,0.010912,0,10.89,0.830821181,0.001743988
24128165,50210492,50103377,50164472,3.9609,5045.774743,0.1829225,3311,68.89488665,5045.774743,3311,2.23,0,0,0,0.55,3.311,0.03,3.31,0.009063,3.96,3.96,0.013653976,1.74E-05
24128167,50103376,50103380,50082520,0.0297,192.2894901,0.414807582,74,19131.20229,23051.63826,12899,3.94,0.09,0,0,2.95,0.074,0.03,12.9,0.013178,0.03,10.92,0.829928098,0.001751942
24128171,50210493,50103379,50164471,3.096,3995.70231,0.126951332,2985,6033.601235,3995.70231,2985,5,19.45,0,0,45.73,2.985,0.12,2.99,0.040134,3.1,3.1,1.510022711,0.001946323
24128173,50210494,50103379,50164470,2.1411,2147.480306,0.042233441,1948,4803.794932,2147.480306,1948,0.37,22.74,0,0,51.95,1.948,0.14,1.95,0.071795,2.14,2.14,2.236944813,0.002244764
