Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,18O
2007,749.114265,749.114364180545,749.114156850099,3871423.3,-9999,191851.4,12.52,-1,0.27676749139515255,0.493098565817765,0.7489023467070351,0.5954200781734731,18,0.967741935483871,0.5806451612903226,N2 S1 O18,de-protonated,0,-9999,C31 H30 O18 N2 S1,31,30,18,2,-9999,1,-9999,N/A
2007,749.114265,749.114364180545,749.113643785849,3871423.3,-9999,191851.4,12.52,-1,0.9616627622443144,0.4227602408647044,0.677556331758097,0.5246786772220615,36,0.5,0.1590909090909091,N4 S1 O7,de-protonated,0,-9999,C44 H22 O7 N4 S1,44,22,7,4,-9999,1,-9999,N/A
2007,749.114265,749.114364180545,749.114646107449,3871423.3,-9999,191851.4,12.52,-1,-0.37634680547175786,0.4873137985190292,0.7311359101322861,0.5848426431643319,22,0.9117647058823528,0.29411764705882354,N4 S2 P1 O10,de-protonated,0,-9999,C34 H31 O10 N4 P1 S2,34,31,10,4,1,2,-9999,N/A
2007,749.114265,749.114364180545,749.113776727579,3871423.3,-9999,191851.4,12.52,-1,0.7841972531248139,0.4472078372475677,0.7369636471990461,0.563110161228159,23,0.8181818181818182,0.4545454545454546,N4 P1 O15,de-protonated,0,-9999,C33 H27 O15 N4 P1,33,27,15,4,1,-9999,-9999,N/A
2008,749.150391,749.1504901955127,749.151193808129,4426492.5,-9999,221508.2,14.54,-1,-0.9392131016594824,0.4260464408394328,0.6980173569463056,0.534834807282182,26,0.75,0.375,O15,de-protonated,0,-9999,C40 H30 O15,40,30,15,-9999,-9999,-9999,-9999,N/A
2008,749.150391,749.1504901955127,749.1505423594491,4426492.5,-9999,221508.2,14.54,-1,-0.06963077973367508,0.49956032139860446,0.7428850341668535,0.5968902065059041,17,1.0625,0.53125,N2 S1 O17,de-protonated,0,-9999,C32 H34 O17 N2 S1,32,34,17,2,-9999,1,-9999,N/A
2008,749.150391,749.1504901955127,749.150029295199,4426492.5,-9999,221508.2,14.54,-1,0.615230989315871,0.46681270008176673,0.672627141691601,0.5491384767257004,35,0.5777777777777777,0.13333333333333333,N4 S1 O6,de-protonated,0,-9999,C45 H26 O6 N4 S1,45,26,6,4,-9999,1,-9999,N/A
2008,749.150391,749.1504901955127,749.1510316167991,4426492.5,-9999,221508.2,14.54,-1,-0.7227131292718821,0.4547895847065433,0.725399618712417,0.5630335983088928,21,1,0.2571428571428571,N4 S2 P1 O9,de-protonated,0,-9999,C35 H35 O9 N4 P1 S2,35,35,9,4,1,2,-9999,N/A
2008,749.150391,749.1504901955127,749.1501622369291,4426492.5,-9999,221508.2,14.54,-1,0.4377741608518939,0.48291185603076414,0.7311359101322861,0.5822014776713729,22,0.9117647058823528,0.4117647058823529,N4 P1 O14,de-protonated,0,-9999,C34 H31 O14 N4 P1,34,31,14,4,1,-9999,-9999,N/A
2008,749.150391,749.1504901955127,749.1498909107689,4426492.5,-9999,221508.2,14.54,-1,0.7999530548452061,0.4451870664156474,0.7939170211058493,0.5846790482917281,8,1.5833333333333333,0.7916666666666666,N4 S2 O19,de-protonated,0,-9999,C24 H38 O19 N4 S2,24,38,19,4,-9999,2,-9999,N/A
2009,749.223463,749.2235622257881,749.2239648268289,4660088.5,-9999,243652.2,15.39,-1,-0.5373573987659428,0.474477524686685,0.6876346701883606,0.5597403828873553,24,0.9047619047619048,0.30952380952380953,O13,de-protonated,0,-9999,C42 H38 O13,42,38,13,-9999,-9999,-9999,-9999,N/A
2009,749.223463,749.2235622257881,749.2233133781491,4660088.5,-9999,243652.2,15.39,-1,0.33214081109927535,0.4900910203310151,0.7311359101322861,0.5865089762515234,15,1.2352941176470589,0.4411764705882353,N2 S1 O15,de-protonated,0,-9999,C34 H42 O15 N2 S1,34,42,15,2,-9999,1,-9999,N/A
2009,749.223463,749.2235622257881,749.223802635499,4660088.5,-9999,243652.2,15.39,-1,-0.32087836786426416,0.49074547404432617,0.7141928963326545,0.5801244429596575,19,1.162162162162162,0.1891891891891892,N4 S2 P1 O7,de-protonated,0,-9999,C37 H43 O7 N4 P1 S2,37,43,7,4,1,2,-9999,N/A
2009,749.223463,749.2235622257881,749.222933255629,4660088.5,-9999,243652.2,15.39,-1,0.839496672116306,0.439980888499552,0.719752637322661,0.5518895880287956,20,1.0833333333333333,0.3333333333333333,N4 P1 O12,de-protonated,0,-9999,C36 H39 O12 N4 P1,36,39,12,4,1,-9999,-9999,N/A
2010,749.25974,749.2598392408183,749.260350336179,4510646.5,-9999,202217.4,14.84,-1,-0.6821332003994871,0.4595184024557418,0.6825582999861977,0.5487343614679242,23,0.9767441860465116,0.27906976744186046,O12,de-protonated,0,-9999,C43 H42 O12,43,42,12,-9999,-9999,-9999,-9999,N/A
2010,749.25974,749.2598392408183,749.2596988874991,4510646.5,-9999,202217.4,14.84,-1,0.1873226592157307,0.49682661605899736,0.7253996187124169,0.5882558171203651,14,1.3142857142857145,0.4,N2 S1 O14,de-protonated,0,-9999,C35 H46 O14 N2 S1,35,46,14,2,-9999,1,-9999,N/A
2010,749.25974,749.2598392408183,749.259831829229,4510646.5,-9999,202217.4,14.84,-1,0.00989188128557364,0.49999112276394125,0.7939170211058493,0.6175614821007045,1,2.125,0.9166666666666666,N2 P1 O22,de-protonated,0,-9999,C24 H51 O22 N2 P1,24,51,22,2,1,-9999,-9999,N/A
2010,749.25974,749.2598392408183,749.2591858232489,4510646.5,-9999,202217.4,14.84,-1,0.8720848296390535,0.43555042462493593,0.6582606959877568,0.5246345331700643,32,0.7916666666666666,0.0625,N4 S1 O3,de-protonated,0,-9999,C48 H38 O3 N4 S1,48,38,3,4,-9999,1,-9999,N/A
2010,749.25974,749.2598392408183,749.2601881448489,4510646.5,-9999,202217.4,14.84,-1,-0.46566471316999913,0.480709004852066,0.7087183895694522,0.5719127587390205,18,1.236842105263158,0.15789473684210523,N4 S2 P1 O6,de-protonated,0,-9999,C38 H47 O6 N4 P1 S2,38,47,6,4,1,2,-9999,N/A
2010,749.25974,749.2598392408183,749.259318764979,4510646.5,-9999,202217.4,14.84,-1,0.6946538085613786,0.45808334300447656,0.7141928963326544,0.5605271643357477,19,1.162162162162162,0.2972972972972973,N4 P1 O11,de-protonated,0,-9999,C37 H43 O11 N4 P1,37,43,11,4,1,-9999,-9999,N/A
2011,749.296217,749.2963162559316,749.296735845529,4041716.8,-9999,220233.7,13.14,-1,-0.559977879711471,0.4723452998725633,0.6775563317580969,0.5544297126267768,22,1.0454545454545454,0.25,O11,de-protonated,0,-9999,C44 H46 O11,44,46,11,-9999,-9999,-9999,-9999,N/A
2011,749.296217,749.2963162559316,749.296084396849,4041716.8,-9999,220233.7,13.14,-1,0.30943586584048505,0.4913881209929776,0.719752637322661,0.582733927524851,13,1.3888888888888888,0.3611111111111111,N2 S1 O13,de-protonated,0,-9999,C36 H50 O13 N2 S1,36,50,13,2,-9999,1,-9999,N/A
2011,749.296217,749.2963162559316,749.296217338579,4041716.8,-9999,220233.7,13.14,-1,0.13201368205701192,0.4984213885974637,0.7871578612348809,0.6139159776524306,0,2.2,0.84,N2 P1 O21,de-protonated,0,-9999,C25 H55 O21 N2 P1,25,55,21,2,1,-9999,-9999,N/A
2011,749.296217,749.2963162559316,749.295571332599,4041716.8,-9999,220233.7,13.14,-1,0.9941648677829594,0.41791195992714697,0.6536072938689251,0.5121900935038581,31,0.8571428571428571,0.04081632653061224,N4 S1 O2,de-protonated,0,-9999,C49 H42 O2 N4 S1,49,42,2,4,-9999,1,-9999,N/A
2011,749.296217,749.2963162559316,749.296573654199,4041716.8,-9999,220233.7,13.14,-1,-0.3435198778059457,0.4894077965523914,0.7033271719038787,0.57497554669298645,17,1.3076923076923077,0.1282051282051282,N4 S2 P1 O5,de-protonated,0,-9999,C39 H51 O5 N4 P1 S2,39,51,5,4,1,2,-9999,N/A
2011,749.296217,749.2963162559316,749.295704274329,4041716.8,-9999,220233.7,13.14,-1,0.8167424411789953,0.4429998569308137,0.7087183895694522,0.5492872699862691,18,1.236842105263158,0.2631578947368421,N4 P1 O10,de-protonated,0,-9999,C38 H47 O10 N4 P1,38,47,10,4,1,-9999,-9999,N/A
2012,751.166703,751.1668030309149,751.166843872589,3739759.5,-9999,182164.3,12.02,-1,-0.05437097546140661,0.4997318723452249,0.6980173569463055,0.5790460661856571,25,0.8,0.375,O15,de-protonated,0,-9999,C40 H32 O15,40,32,15,-9999,-9999,-9999,-9999,N/A
2012,751.166703,751.1668030309149,751.1673331299389,3739759.5,-9999,182164.3,12.02,-1,-0.7057003155095435,0.45679938204238446,0.6825582999861977,0.5471029492199098,29,0.7674418604651163,0.16279069767441862,N2 S1 P1 O7,de-protonated,0,-9999,C43 H33 O7 N2 P1 S1,43,33,7,2,1,1,-9999,N/A
2012,751.166703,751.1668030309149,751.1661924239091,3739759.5,-9999,182164.3,12.02,-1,0.8128787104041425,0.44350626315340463,0.7428850341668536,0.5632577715587842,16,1.125,0.53125,N2 S1 O17,de-protonated,0,-9999,C32 H36 O17 N2 S1,32,36,17,2,-9999,1,-9999,N/A
2012,751.166703,751.1668030309149,751.1671947455089,3739759.5,-9999,182164.3,12.02,-1,-0.5214745754903931,0.4759275881526659,0.8077896627745539,0.6086724180014211,2,2.0454545454545454,0.9090909090909092,N2 S2 P1 O20,de-protonated,0,-9999,C22 H45 O20 N2 P1 S2,22,45,20,2,1,2,-9999,N/A
2012,751.166703,751.1668030309149,751.166681681259,3739759.5,-9999,182164.3,12.02,-1,0.16154824077683808,0.49763788835036854,0.7253996187124169,0.5887425804951878,20,1.0571428571428572,0.2571428571428571,N4 S2 P1 O9,de-protonated,0,-9999,C35 H37 O9 N4 P1 S2,35,37,9,4,1,2,-9999,N/A
2013,751.20266,751.2027600458129,751.2032293819391,4042925,-9999,203092.1,13.13,-1,-0.6247791647753469,0.4658109123589048,0.6927871148459346,0.5566013933537167,24,0.8780487804878049,0.34146341463414637,O14,de-protonated,0,-9999,C41 H36 O14,41,36,14,-9999,-9999,-9999,-9999,N/A
2013,751.20266,751.2027600458129,751.202577933259,4042925,-9999,203092.1,13.13,-1,0.2424280203230589,0.4946963376696451,0.7369636471990461,0.5916032614814055,15,1.2121212121212122,0.48484848484848486,N2 S1 O16,de-protonated,0,-9999,C33 H40 O16 N2 S1,33,40,16,2,-9999,1,-9999,N/A
2013,751.20266,751.2027600458129,751.202064869009,4042925,-9999,203092.1,13.13,-1,0.925419186677626,0.4280394317949327,0.667769152885588,0.5239313202311948,33,0.6956521739130435,0.10869565217391304,N4 S1 O5,de-protonated,0,-9999,C46 H32 O5 N4 S1,46,32,5,4,-9999,1,-9999,N/A
2013,751.20266,751.2027600458129,751.203067190609,4042925,-9999,203092.1,13.13,-1,-0.4088705298733408,0.48506087294704,0.719752637322661,0.5789375786972885,19,1.1388888888888888,0.2222222222222222,N4 S2 P1 O8,de-protonated,0,-9999,C36 H41 O8 N4 P1 S2,36,41,8,4,1,2,-9999,N/A
2013,751.20266,751.2027600458129,751.2021978107389,4042925,-9999,203092.1,13.13,-1,0.7484470567443721,0.4516761514993892,0.7253996187124169,0.5611655383846003,20,1.0571428571428572,0.37142857142857144,N4 P1 O13,de-protonated,0,-9999,C35 H37 O13 N4 P1,35,37,13,4,1,-9999,-9999,N/A
2014,751.239024,751.2391240608791,751.239614891289,4172011.3,-9999,194956,13.6,-1,-0.6533606589713797,0.4627334821619936,0.6876346701883606,0.5526939573725403,23,0.9523809523809524,0.30952380952380953,O13,de-protonated,0,-9999,C42 H40 O13,42,40,13,-9999,-9999,-9999,-9999,N/A
2014,751.239024,751.2391240608791,751.238963442609,4172011.3,-9999,194956,13.6,-1,0.21380449887638875,0.4958699278390404,0.7311359101322861,0.5899763207563387,14,1.2941176470588236,0.4411764705882353,N2 S1 O15,de-protonated,0,-9999,C34 H44 O15 N2 S1,34,44,15,2,-9999,1,-9999,N/A
2014,751.239024,751.2391240608791,751.2384503783591,4172011.3,-9999,194956,13.6,-1,0.896762565512951,0.43211429783530014,0.6629808336683964,0.5244609121685386,32,0.7659574468085106,0.0851063829787234,N4 S1 O4,de-protonated,0,-9999,C47 H36 O4 N4 S1,47,36,4,4,-9999,1,-9999,N/A
2014,751.239024,751.2391240608791,751.239452699959,4172011.3,-9999,194956,13.6,-1,-0.43746248770381535,0.4829357593012814,0.7141928963326545,0.5754386141138306,18,1.2162162162162162,0.1891891891891892,N4 S2 P1 O7,de-protonated,0,-9999,C37 H45 O7 N4 P1 S2,37,45,7,4,1,2,-9999,N/A
2014,751.239024,751.2391240608791,751.238583320089,4172011.3,-9999,194956,13.6,-1,0.7197990121236768,0.4551366062691736,0.719752637322661,0.5609830186905687,19,1.1388888888888888,0.3333333333333333,N4 P1 O12,de-protonated,0,-9999,C36 H41 O12 N4 P1,36,41,12,4,1,-9999,-9999,N/A
2015,751.275567,751.2756670760198,751.2760004006391,3996970,-9999,220749.7,12.96,-1,-0.4436779813642073,0.4824560830718339,0.6825582999861977,0.5624969698375795,22,1.0232558139534884,0.27906976744186046,O12,de-protonated,0,-9999,C43 H44 O12,43,44,12,-9999,-9999,-9999,-9999,N/A
2015,751.275567,751.2756670760198,751.275487336389,3996970,-9999,220749.7,12.96,-1,0.2392459674197815,0.49483393610784127,0.6227887944601802,0.5460158794487768,40,0.6428571428571429,0.01785714285714285,N2 O1,de-protonated,0,-9999,C56 H36 O1 N2,56,36,1,2,-9999,-9999,-9999,N/A
2015,751.275567,751.2756670760198,751.275348951959,3996970,-9999,220749.7,12.96,-1,0.42344536021098905,0.48399436551854225,0.7253996187124169,0.5805564667960921,13,1.3714285714285714,0.4,N2 S1 O14,de-protonated,0,-9999,C35 H48 O14 N2 S1,35,48,14,2,-9999,1,-9999,N/A
2015,751.275567,751.2756670760198,751.2754818936891,3996970,-9999,220749.7,12.96,-1,0.24649058191524495,0.4945180789492056,0.7939170211058493,0.6142776558118631,0,2.2083333333333335,0.9166666666666666,N2 P1 O22,de-protonated,0,-9999,C24 H53 O22 N2 P1,24,53,22,2,1,-9999,-9999,N/A
2015,751.275567,751.2756670760198,751.275838209309,3996970,-9999,220749.7,12.96,-1,-0.2277902209765519,0.4953145519178529,0.7087183895694522,0.5806760869784926,17,1.2894736842105263,0.15789473684210523,N4 S2 P1 O6,de-protonated,0,-9999,C38 H49 O6 N4 P1 S2,38,49,6,4,1,2,-9999,N/A
2015,751.275567,751.2756670760198,751.274968829439,3996970,-9999,220749.7,12.96,-1,0.9294154733655802,0.4274641145125841,0.7141928963326545,0.5421556272406123,18,1.2162162162162162,0.2972972972972973,N4 P1 O11,de-protonated,0,-9999,C37 H45 O11 N4 P1,37,45,11,4,1,-9999,-9999,N/A
2016,757.265773,757.2658755578934,757.2665764226389,4176309.8,-9999,256388.9,13.58,-1,-0.9255191860770766,0.4280250564039582,0.6227887944601801,0.505930551626447,38,0.6964285714285714,0.01785714285714285,P1 O1,de-protonated,0,-9999,C56 H39 O1 P1,56,39,1,-9999,1,-9999,-9999,N/A
2016,757.265773,757.2658755578934,757.266305096479,4176309.8,-9999,256388.9,13.58,-1,-0.5672226304602488,0.4716459148448902,0.667769152885588,0.5500952100611693,24,1,0.13043478260869565,S2 O6,de-protonated,0,-9999,C46 H46 O6 S2,46,46,6,-9999,-9999,2,-9999,N/A
2016,757.265773,757.2658755578934,757.265435716609,4176309.8,-9999,256388.9,13.58,-1,0.5808284172251997,0.47031104334755974,0.672627141691601,0.55123748268517625,25,0.9333333333333332,0.24444444444444444,O11,de-protonated,0,-9999,C45 H42 O11,45,42,11,-9999,-9999,-9999,-9999,N/A
2016,757.265773,757.2658755578934,757.266438038209,4176309.8,-9999,256388.9,13.58,-1,-0.7427772938635431,0.4523696125067354,0.7253996187124169,0.561581614989008,11,1.457142857142857,0.4,S1 P1 O14,de-protonated,0,-9999,C35 H51 O14 P1 S1,35,51,14,-9999,1,1,-9999,N/A
2016,757.265773,757.2658755578934,757.2659249739589,4176309.8,-9999,256388.9,13.58,-1,-0.06525589476340374,0.4996138148601816,0.6582606959877569,0.5630725673112118,29,0.8958333333333334,0.0625,N2 S1 P1 O3,de-protonated,0,-9999,C48 H43 O3 N2 P1 S1,48,43,3,2,1,1,-9999,N/A
2016,757.265773,757.2658755578934,757.2657865895291,4176309.8,-9999,256388.9,13.58,-1,0.11748631186286804,0.4987492957290589,0.7739790330151771,0.6088411906435063,2,2.037037037037037,0.5925925925925926,N2 S2 P1 O16,de-protonated,0,-9999,C27 H55 O16 N2 P1 S2,27,55,16,2,1,2,-9999,N/A
2016,757.265773,757.2658755578934,757.265273525279,4176309.8,-9999,256388.9,13.58,-1,0.7950088766587731,0.4458245243749502,0.6980173569463055,0.5467016574034923,20,1.175,0.125,N4 S2 P1 O5,de-protonated,0,-9999,C40 H47 O5 N4 P1 S2,40,47,5,4,1,2,-9999,N/A
2017,757.302112,757.3022145729494,757.3026906058291,4671989.5,-9999,220471.9,15.38,-1,-0.6285899753844316,0.4654073862219253,0.6629808336683964,0.5444367652005138,23,1.0638297872340423,0.10638297872340426,S2 O5,de-protonated,0,-9999,C47 H50 O5 S2,47,50,5,-9999,-9999,2,-9999,N/A
2017,757.302112,757.3022145729494,757.301821225959,4671989.5,-9999,220471.9,15.38,-1,0.5194058424589579,0.4761135761169719,0.6677691528855879,0.5527758068244183,24,1,0.21739130434782608,O10,de-protonated,0,-9999,C46 H46 O10,46,46,10,-9999,-9999,-9999,-9999,N/A
2017,757.302112,757.3022145729494,757.3028235475589,4671989.5,-9999,220471.9,15.38,-1,-0.8041361929833497,0.4446453615435457,0.719752637322661,0.5546882718551919,10,1.5277777777777777,0.3611111111111111,S1 P1 O13,de-protonated,0,-9999,C36 H55 O13 P1 S1,36,55,13,-9999,1,1,-9999,N/A
2017,757.302112,757.3022145729494,757.3023104833089,4671989.5,-9999,220471.9,15.38,-1,-0.12664738794188993,0.49854693686738816,0.6536072938689251,0.5605710796680029,28,0.9591836734693876,0.04081632653061224,N2 S1 P1 O2,de-protonated,0,-9999,C49 H47 O2 N2 P1 S1,49,47,2,2,1,1,-9999,N/A
2017,757.302112,757.3022145729494,757.3021720988789,4671989.5,-9999,220471.9,15.38,-1,0.05608602754333793,0.49971469508156624,0.7675537279851021,0.6068503082429806,1,2.107142857142857,0.5357142857142857,N2 S2 P1 O15,de-protonated,0,-9999,C28 H59 O15 N2 P1 S2,28,59,15,2,1,2,-9999,N/A
2017,757.302112,757.3022145729494,757.3016590346291,4671989.5,-9999,220471.9,15.38,-1,0.7335759980183586,0.4534860178131664,0.6927871148459346,0.5492064566262737,19,1.2439024390243902,0.0975609756097561,N4 S2 P1 O4,de-protonated,0,-9999,C41 H51 O4 N4 P1 S2,41,51,4,4,1,2,-9999,N/A
2018,759.136014,759.1361173327754,759.136413123539,4291198,-9999,219300.5,13.98,-1,-0.3896411218281663,0.4864141988223083,0.6876346701883606,0.5669023873687292,27,0.7619047619047619,0.23809523809523808,S2 O10,de-protonated,0,-9999,C42 H32 O10 S2,42,32,10,-9999,-9999,2,-9999,N/A
2018,759.136014,759.1361173327754,759.135543743669,4291198,-9999,219300.5,13.98,-1,0.7555819393248966,0.4507975311028983,0.6927871148459346,0.5475933646001128,28,0.6829268292682927,0.36585365853658536,O15,de-protonated,0,-9999,C41 H28 O15,41,28,15,-9999,-9999,-9999,-9999,N/A
2018,759.136014,759.1361173327754,759.136546065269,4291198,-9999,219300.5,13.98,-1,-0.5647633431643162,0.47188421806439873,0.7489023467070351,0.5826914695214533,14,1.1935483870967742,0.5806451612903226,S1 P1 O18,de-protonated,0,-9999,C31 H37 O18 P1 S1,31,37,18,-9999,1,1,-9999,N/A
2018,759.136014,759.1361173327754,759.136033001019,4291198,-9999,219300.5,13.98,-1,0.11108912333442957,0.49888164222398945,0.677556331758097,0.5703515180376325,32,0.6590909090909091,0.1590909090909091,N2 S1 P1 O7,de-protonated,0,-9999,C44 H29 O7 N2 P1 S1,44,29,7,2,1,1,-9999,N/A
2018,759.136014,759.1361173327754,759.1358946165891,4291198,-9999,219300.5,13.98,-1,0.2933811822776409,0.4922517896094028,0.8007932653391621,0.6156683799013065,5,1.7826086956521738,0.8695652173913043,N2 S2 P1 O20,de-protonated,0,-9999,C23 H41 O20 N2 P1 S2,23,41,20,2,1,2,-9999,N/A
2018,759.136014,759.1361173327754,759.135381552339,4291198,-9999,219300.5,13.98,-1,0.9692348087361198,0.42164017252058944,0.719752637322661,0.540885158441418,23,0.9166666666666666,0.25,N4 S2 P1 O9,de-protonated,0,-9999,C36 H33 O9 N4 P1 S2,36,33,9,4,1,2,-9999,N/A
2019,759.209131,759.2092343630692,759.2094554683989,3801854.3,-9999,213479.4,12.2,-1,-0.29123100105797717,0.4923640776715886,0.6312934720183802,0.5479358354103052,39,0.6111111111111112,0.05555555555555555,P1 O3,de-protonated,0,-9999,C54 H33 O3 P1,54,33,3,-9999,1,-9999,-9999,N/A
2019,759.209131,759.2092343630692,759.209184142239,3801854.3,-9999,213479.4,12.2,-1,0.0661488707441196,0.4996031774835477,0.6775563317580969,0.5707844391933674,25,0.9090909090909092,0.18181818181818185,S2 O8,de-protonated,0,-9999,C44 H40 O8 S2,44,40,8,-9999,-9999,2,-9999,N/A
2019,759.209131,759.2092343630692,759.209317083969,3801854.3,-9999,213479.4,12.2,-1,-0.10895664475261543,0.49892412056418545,0.7369636471990461,0.5941399312181297,12,1.3636363636363635,0.48484848484848486,S1 P1 O16,de-protonated,0,-9999,C33 H45 O16 P1 S1,33,45,16,-9999,1,1,-9999,N/A
2019,759.209131,759.2092343630692,759.208804019719,3801854.3,-9999,213479.4,12.2,-1,0.5668313485549648,0.47168389099019553,0.667769152885588,0.5501179957483525,30,0.8043478260869565,0.10869565217391304,N2 S1 P1 O5,de-protonated,0,-9999,C46 H37 O5 N2 P1 S1,46,37,5,2,1,1,-9999,N/A
2019,759.209131,759.2092343630692,759.2086656352891,3801854.3,-9999,213479.4,12.2,-1,0.7491060176661052,0.4515952821422719,0.7871578612348809,0.5858203137793154,3,1.96,0.72,N2 S2 P1 O18,de-protonated,0,-9999,C25 H49 O18 N2 P1 S2,25,49,18,2,1,2,-9999,N/A
2019,759.209131,759.2092343630692,759.209652172889,3801854.3,-9999,213479.4,12.2,-1,-0.5503220601253637,0.473265040492115,0.6775563317580969,0.5549815569985077,31,0.7272727272727273,0.20454545454545456,N4 O9,de-protonated,0,-9999,C44 H32 O9 N4,44,32,9,4,-9999,-9999,-9999,N/A
2019,759.209131,759.2092343630692,759.209513788459,3801854.3,-9999,213479.4,12.2,-1,-0.3680477981215942,0.48786035536013544,0.8007932653391622,0.6130335193517462,4,1.9130434782608696,0.9565217391304348,N4 S1 O22,de-protonated,0,-9999,C23 H44 O22 N4 S1,23,44,22,4,-9999,1,-9999,N/A
2020,759.24516,759.2452633779969,759.245840977749,4363069.5,-9999,196538.1,14.24,-1,-0.7607545816089638,0.4501564183831151,0.6270122956014688,0.5208987692704565,38,0.6727272727272727,0.03636363636363636,P1 O2,de-protonated,0,-9999,C55 H37 O2 P1,55,37,2,-9999,1,-9999,-9999,N/A
2020,759.24516,759.2452633779969,759.2455696515891,4363069.5,-9999,196538.1,14.24,-1,-0.40339200439931777,0.4854526919779061,0.672627141691601,0.5603224718633841,24,0.9777777777777776,0.15555555555555556,S2 O7,de-protonated,0,-9999,C45 H44 O7 S2,45,44,7,-9999,-9999,2,-9999,N/A
2020,759.24516,759.2452633779969,759.244700271719,4363069.5,-9999,196538.1,14.24,-1,0.7416663925628628,0.4525049915470592,0.677556331758097,0.5425255276314743,25,0.9090909090909092,0.2727272727272727,O12,de-protonated,0,-9999,C44 H40 O12,44,40,12,-9999,-9999,-9999,-9999,N/A
