Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,15N,18O
2048,491.054888,491.05495299659464,491.0548087544991,4239147,-9999,380838.8,38.43,-1,0.29373929948032074,0.9844660201118224,0,0.5906796120670933,9,1.25,0.625,N4 S2 O10,de-protonated,0,-9999,C16 H20 O10 N4 S2,16,20,10,4,-9999,2,-9999,N/A,-9999
2049,491.063953,491.0640179969893,491.06419166901907,2040624,-9999,367583.7,17.64,-1,-0.3536646179709368,0.9775602434377552,0,0.586536146062653,22,0.5925925925925926,0.07407407407407407,N4 S2 O2,de-protonated,0,-9999,C27 H16 O2 N4 S2,27,16,2,4,-9999,2,-9999,N/A,-9999
2049,491.063953,491.0640179969893,491.0643246107491,2040624,-9999,367583.7,17.64,-1,-0.6243861433689785,0.9317048191477356,0,0.5590228914886414,9,1.3125,0.625,N4 S1 P1 O10,de-protonated,0,-9999,C16 H21 O10 N4 P1 S1,16,21,10,4,1,1,-9999,N/A,-9999
2050,491.082711,491.082775997806,491.08311424668904,3345210.3,-9999,385164.6,29.97,-1,-0.6887813350551867,0.9175182242399582,0,0.5505109345439749,13,0.9090909090909092,0.5909090909090909,O13,de-protonated,0,-9999,C22 H20 O13,22,20,13,-9999,-9999,-9999,-9999,N/A,-9999
2050,491.082711,491.082775997806,491.08260118243913,3345210.3,-9999,385164.6,29.97,-1,0.35597955705688916,0.4886344474498138,0.7253996187124169,0.583340515954855,31,0.34285714285714286,0.05714285714285714,N2 O2,de-protonated,0,-9999,C35 H12 O2 N2,35,12,2,2,-9999,-9999,-9999,N/A,-9999
2050,491.082711,491.082775997806,491.0829520553591,3345210.3,-9999,385164.6,29.97,-1,-0.3585087863108891,0.9769485040910204,0,0.5861691024546122,8,1.4705882352941178,0.4117647058823529,N4 S2 P1 O7,de-protonated,0,-9999,C17 H25 O7 N4 P1 S2,17,25,7,4,1,2,-9999,N/A,-9999
2051,491.091205,491.0912699981758,491.0909975593591,8229694.5,-9999,346535.8,76.15,-1,0.554762392403641,0.9437913699378804,0.9521480162128924,0.9471340284478852,16,0.925925925925926,0.1111111111111111,S2 P1 O3,de-protonated,0,-9999,C27 H25 O3 P1 S2,27,25,3,-9999,1,2,-9999,N/A,-9999
2051,491.091205,491.0912699981758,491.0914655900091,8229694.5,-9999,346535.8,76.15,-1,-0.3982798460051952,0.9731026001625108,0.9521480162128924,0.9647207665826634,22,0.6296296296296297,0.14814814814814814,N4 P1 O4,de-protonated,0,-9999,C27 H17 O4 N4 P1,27,17,4,4,1,-9999,-9999,N/A,-9999
2051,491.091205,491.0912699981758,491.0911942638491,8229694.5,-9999,346535.8,76.15,-1,0.1542164216547041,0.9950873800840924,0.9771418091520112,0.98790915171126,8,1.411764705882353,0.5294117647058824,N4 S2 O9,de-protonated,0,-9999,C17 H24 O9 N4 S2,17,24,9,4,-9999,2,-9999,N/A,-9999
2052,491.100283,491.100347998571,491.1005771783691,2460483.5,-9999,342647,21.61,-1,-0.46666570711096184,0.9612552186204976,0,0.5767531311722985,21,0.7142857142857143,0.03571428571428571,N4 S2 O1,de-protonated,0,-9999,C28 H20 O1 N4 S2,28,20,1,4,-9999,2,-9999,N/A,-9999
2052,491.100283,491.100347998571,491.1007101200991,2460483.5,-9999,342647,21.61,-1,-0.7373671441242914,0.9060547714578104,0,0.5436328628746863,8,1.4705882352941178,0.5294117647058824,N4 S1 P1 O9,de-protonated,0,-9999,C17 H25 O9 N4 P1 S1,17,25,9,4,1,1,-9999,N/A,-9999
2053,491.102619,491.1026839986727,491.1022309486491,1665860.9,-9999,369016.6,14.1,-1,0.9225167288441992,0.8569124138189381,0,0.5141474482913628,16,0.9615384615384616,0.07692307692307693,N2 S2 P1 O2,de-protonated,0,-9999,C26 H25 O2 N2 P1 S2,26,25,2,2,1,2,-9999,N/A,-9999
2053,491.102619,491.1026839986727,491.1030791018191,1665860.9,-9999,369016.6,14.1,-1,-0.8045218268862635,0.8891906281562068,0,0.533514376893724,17,0.8333333333333334,0.25,N4 S1 O6,de-protonated,0,-9999,C24 H20 O6 N4 S1,24,20,6,4,-9999,1,-9999,N/A,-9999
2054,491.11228,491.11234499909335,491.1121269274191,1766218,-9999,386859,15.04,-1,0.444036427262094,0.964856457067455,0,0.578913874240473,11,1.2083333333333333,0.20833333333333337,S2 P1 O5,de-protonated,0,-9999,C24 H29 O5 P1 S2,24,29,5,-9999,1,2,-9999,N/A,-9999
2054,491.11228,491.11234499909335,491.1125949580691,1766218,-9999,386859,15.04,-1,-0.5089647024405417,0.9540841657735994,0,0.5724504994641596,17,0.875,0.25,N4 P1 O6,de-protonated,0,-9999,C24 H21 O6 N4 P1,24,21,6,4,1,-9999,-9999,N/A,-9999
2054,491.11228,491.11234499909335,491.1123236319091,1766218,-9999,386859,15.04,-1,0.04350773386493698,0.9996565906039157,0,0.5997939543623494,3,2,0.7857142857142857,N4 S2 O11,de-protonated,0,-9999,C14 H28 O11 N4 S2,14,28,11,4,-9999,2,-9999,N/A,-9999
2055,491.119095,491.1191599993901,491.1194997560391,2475341.8,-9999,353419.5,21.75,-1,-0.6918003646093529,0.9168245847819796,0,0.5500947508691878,12,1.0434782608695652,0.5217391304347826,O12,de-protonated,0,-9999,C23 H24 O12,23,24,12,-9999,-9999,-9999,-9999,N/A,-9999
2055,491.119095,491.1191599993901,491.1189866917891,2475341.8,-9999,353419.5,21.75,-1,0.352883121429026,0.48882909482965736,0.719752637322661,0.5811985118268588,30,0.4444444444444444,0.02777777777777777,N2 O1,de-protonated,0,-9999,C36 H16 O1 N2,36,16,1,2,-9999,-9999,-9999,N/A,-9999
2055,491.119095,491.1191599993901,491.1188483073591,2475341.8,-9999,353419.5,21.75,-1,0.6346570327714806,0.9295212274661616,0,0.557712736479697,3,1.8666666666666667,0.9333333333333332,N2 S1 O14,de-protonated,0,-9999,C15 H28 O14 N2 S1,15,28,14,2,-9999,1,-9999,N/A,-9999
2055,491.119095,491.1191599993901,491.11933756470904,2475341.8,-9999,353419.5,21.75,-1,-0.3615522854999584,0.9765601018933118,0,0.5859360611359871,7,1.6111111111111112,0.3333333333333333,N4 S2 P1 O6,de-protonated,0,-9999,C18 H29 O6 N4 P1 S2,18,29,6,4,1,2,-9999,N/A,-9999
2056,491.127579,491.1276439997594,491.1273830687091,9939794,-9999,352888,92.32,-1,0.5312899653241668,0.6369455497909952,0.9190573129899,0.7497902550705571,15,1.0357142857142858,0.07142857142857142,S2 P1 O2,de-protonated,0,-9999,C28 H29 O2 P1 S2,28,29,2,-9999,1,2,-9999,N/A,-9999
2056,491.127579,491.1276439997594,491.12785109935913,9939794,-9999,352888,92.32,-1,-0.421681643994883,0.963539773420792,0.9683871489686188,0.9654787236399224,21,0.75,0.10714285714285714,N4 P1 O3,de-protonated,0,-9999,C28 H21 O3 N4 P1,28,21,3,4,1,-9999,-9999,N/A,-9999
2056,491.127579,491.1276439997594,491.1275797731991,9939794,-9999,352888,92.32,-1,0.13077367880340085,0.6653379122240771,0.9303181296970192,0.7713299992132541,7,1.5555555555555556,0.4444444444444444,N4 S2 O8,de-protonated,0,-9999,C18 H28 O8 N4 S2,18,28,8,4,-9999,2,-9999,N/A,-9999
2057,491.130956,491.13102099990647,491.1307331453291,1710292.1,-9999,227205.4,14.52,-1,0.5861058124711118,0.9395715955955009,0,0.5637429573573004,12,1.0909090909090908,0.5,N2 O11,de-protonated,0,-9999,C22 H24 O11 N2,22,24,11,2,-9999,-9999,-9999,N/A,-9999
2057,491.130956,491.13102099990647,491.1312224026792,1710292.1,-9999,227205.4,14.52,-1,-0.4100793504908186,0.9699475009259436,0,0.5819685005555663,16,1,0.12,N4 S1 P1 O3,de-protonated,0,-9999,C25 H25 O3 N4 P1 S1,25,25,3,4,1,1,-9999,N/A,-9999
2058,491.136578,491.1366430001512,491.1370956294491,1482583.1,-9999,330158.5,12.36,-1,-0.9215946055361436,0.8571768576270336,0,0.5143061145762201,7,1.6111111111111112,0.4444444444444444,N4 S1 P1 O8,de-protonated,0,-9999,C18 H29 O8 N4 P1 S1,18,29,8,4,1,1,-9999,N/A,-9999
2059,491.138811,491.1388760002485,491.1386164579991,2395992.3,-9999,351756.4,21,-1,0.5284500965688453,0.9505911067595332,0,0.5703546640557199,15,1.0740740740740742,0.03703703703703703,N2 S2 P1 O1,de-protonated,0,-9999,C27 H29 O1 N2 P1 S2,27,29,1,2,1,2,-9999,N/A,-9999
2060,491.163992,491.1640570013448,491.1637685780591,12897126,-9999,356109.8,120.28,-1,0.5872242704347839,0.6281388576085737,0.9034440057996316,0.7382609168849967,14,1.137931034482759,0.03448275862068965,S2 P1 O1,de-protonated,0,-9999,C29 H33 O1 P1 S2,29,33,1,-9999,1,2,-9999,N/A,-9999
2060,491.163992,491.1640570013448,491.16423660870913,12897126,-9999,356109.8,120.28,-1,-0.36567679604135106,0.9741998720356254,0.9519905789762392,0.9653161548118708,20,0.8620689655172413,0.06896551724137931,N4 P1 O2,de-protonated,0,-9999,C29 H25 O2 N4 P1,29,25,2,4,1,-9999,-9999,N/A,-9999
2060,491.163992,491.1640570013448,491.1639652825491,12897126,-9999,356109.8,120.28,-1,0.1867376317113827,0.6630513647500133,0.9309001147828634,0.7701908647631532,6,1.6842105263157894,0.3684210526315789,N4 S2 O7,de-protonated,0,-9999,C19 H32 O7 N4 S2,19,32,7,4,-9999,2,-9999,N/A,-9999
2061,491.167466,491.167531001496,491.167988034549,1803623.9,-9999,263926.2,15.4,-1,-0.9305025250031804,0.8546146494281901,0,0.5127687896569141,10,1.3333333333333333,0.20833333333333337,N2 S2 O5,de-protonated,0,-9999,C24 H32 O5 N2 S2,24,32,5,2,-9999,2,-9999,N/A,-9999
2061,491.167466,491.167531001496,491.1671186546791,1803623.9,-9999,263926.2,15.4,-1,0.8395244739609553,0.8799543237510538,0,0.5279725942506323,11,1.2173913043478262,0.43478260869565216,N2 O10,de-protonated,0,-9999,C23 H28 O10 N2,23,28,10,2,-9999,-9999,-9999,N/A,-9999
2061,491.167466,491.167531001496,491.1676079120291,1803623.9,-9999,263926.2,15.4,-1,-0.15658714441652655,0.9955608451086247,0,0.5973365070651749,15,1.1153846153846154,0.07692307692307693,N4 S1 P1 O2,de-protonated,0,-9999,C26 H29 O2 N4 P1 S1,26,29,2,4,1,1,-9999,N/A,-9999
2062,491.177176,491.17724100191873,491.1770146334491,1750381.1,-9999,449648.4,14.89,-1,0.4608694276557359,0.9621933940865908,0,0.5773160364519544,6,1.5238095238095235,0.6190476190476191,O13,de-protonated,0,-9999,C21 H32 O13,21,32,13,-9999,-9999,-9999,-9999,N/A,-9999
2062,491.177176,491.17724100191873,491.1775038907991,1750381.1,-9999,449648.4,14.89,-1,-0.5352217441972211,0.9493495521674712,0,0.5696097313004826,10,1.375,0.20833333333333337,N2 S1 P1 O5,de-protonated,0,-9999,C24 H33 O5 N2 P1 S1,24,33,5,2,1,1,-9999,N/A,-9999
2062,491.177176,491.17724100191873,491.176852442119,1750381.1,-9999,449648.4,14.89,-1,0.7910792166367486,0.8926580127342296,0,0.5355948076405378,1,2.3125,0.4375,N4 S2 P1 O7,de-protonated,0,-9999,C16 H37 O7 N4 P1 S2,16,37,7,4,1,2,-9999,N/A,-9999
2063,491.200369,491.20043400292855,491.20062211805913,11453306,-9999,333723.8,106.63,-1,-0.3829700576775677,0.96844297757642,0.9670330614452852,0.967879011123966,19,0.9666666666666668,0.03333333333333333,N4 P1 O1,de-protonated,0,-9999,C30 H29 O1 N4 P1,30,29,1,4,1,-9999,-9999,N/A,-9999
2063,491.200369,491.20043400292855,491.2003507918991,11453306,-9999,333723.8,106.63,-1,0.16940344048451864,0.6643745577623656,0.931472458876528,0.7712137182080306,5,1.8,0.3,N4 S2 O6,de-protonated,0,-9999,C20 H36 O6 N4 S2,20,36,6,4,-9999,2,-9999,N/A,-9999
2064,491.213478,491.2135430034993,491.2134001427991,1665408.8,-9999,405184.9,14.09,-1,0.2908322536363022,0.9847696266193496,0,0.5908617759716097,5,1.6363636363636365,0.5454545454545454,O12,de-protonated,0,-9999,C22 H36 O12,22,36,12,-9999,-9999,-9999,-9999,N/A,-9999
2064,491.213478,491.2135430034993,491.213889400149,1665408.8,-9999,405184.9,14.09,-1,-0.7051849657544628,0.9137193042430096,0,0.5482315825458058,9,1.48,0.16,N2 S1 P1 O4,de-protonated,0,-9999,C25 H37 O4 N2 P1 S1,25,37,4,2,1,1,-9999,N/A,-9999
2064,491.213478,491.2135430034993,491.2132379514691,1665408.8,-9999,405184.9,14.09,-1,0.621017526814741,0.9324143302559692,0,0.5594485981535815,0,2.411764705882353,0.35294117647058826,N4 S2 P1 O6,de-protonated,0,-9999,C17 H41 O6 N4 P1 S2,17,41,6,4,1,2,-9999,N/A,-9999
2065,491.23676,491.2368250045129,491.2367363012491,7574413.5,-9999,338761.9,69.96,-1,0.18057131576797672,0.991958833508652,0.9622536769942096,0.980076770902875,4,1.9047619047619049,0.23809523809523808,N4 S2 O5,de-protonated,0,-9999,C21 H40 O5 N4 S2,21,40,5,4,-9999,2,-9999,N/A,-9999
2066,491.273167,491.273232006098,491.27312181059904,3198881,-9999,331242.2,28.59,-1,0.2243059798509967,0.990912286092082,0,0.5945473716552492,3,2,0.18181818181818185,N4 S2 O4,de-protonated,0,-9999,C22 H44 O4 N4 S2,22,44,4,4,-9999,2,-9999,N/A,-9999
2067,492.086559,492.0866240415112,492.0862465315591,2181465.5,-9999,315268,18.97,-1,0.7671621688674964,0.8987149139346041,0,0.5392289483607624,16,0.9230769230769232,0.1153846153846154,N1 S2 P1 O3,de-protonated,0,-9999,C26 H24 O3 N1 P1 S2,26,24,3,1,1,2,-9999,N/A,-9999
2067,492.086559,492.0866240415112,492.0870946847291,2181465.5,-9999,315268,18.97,-1,-0.9564225986333106,0.8470639113188049,0,0.5082383467912829,17,0.7916666666666666,0.2916666666666667,N3 S1 O7,de-protonated,0,-9999,C24 H19 O7 N3 S1,24,19,7,3,-9999,1,-9999,N/A,-9999
2068,492.09457,492.09463504186,492.0943523944292,1784157.9,-9999,427221.3,15.21,-1,0.574376498016847,0.9418950346560382,0.9521480162128924,0.94599622727878,16,0.9615384615384616,0.1153846153846154,13C1 S2 P1 O3,de-protonated,1,2051,C26 H25 O3 P1 S2 13C1,26,25,3,-9999,1,2,1,N/A,-9999
2068,492.09457,492.09463504186,492.09448874004903,1784157.9,-9999,427221.3,15.21,-1,0.29730430700845184,0.9840897051241304,0,0.5904538230744782,16,0.8846153846153846,0.19230769230769232,N1 S2 O5,de-protonated,0,-9999,C26 H23 O5 N1 S2,26,23,5,1,-9999,2,-9999,N/A,-9999
2068,492.09457,492.09463504186,492.0946216817791,1784157.9,-9999,427221.3,15.21,-1,0.02714941461443354,0.9998662648016184,0,0.5999197588809709,3,1.8666666666666667,0.8666666666666667,N1 S1 P1 O13,de-protonated,0,-9999,C15 H28 O13 N1 P1 S1,15,28,13,1,1,1,-9999,N/A,-9999
2068,492.09457,492.09463504186,492.0948204250791,1784157.9,-9999,427221.3,15.21,-1,-0.37672255713728986,0.9745775570407966,0.9521480162128924,0.965605740709635,22,0.6538461538461539,0.15384615384615383,13C1 N4 P1 O4,de-protonated,1,2051,C26 H17 O4 N4 P1 13C1,26,17,4,4,1,-9999,1,N/A,-9999
2068,492.09457,492.09463504186,492.0945490989192,1784157.9,-9999,427221.3,15.21,-1,0.1746472115391991,0.9944808029915132,0.9771418091520112,0.9875452054557124,8,1.5,0.5625,13C1 N4 S2 O9,de-protonated,1,2051,C16 H24 O9 N4 S2 13C1,16,24,9,4,-9999,2,1,N/A,-9999
2069,492.12285,492.12291504309127,492.12263204090914,2947437.3,-9999,289518.6,26.21,-1,0.5750643512491334,0.47087995920146647,0.7739790330151771,0.5921195887269508,15,1.037037037037037,0.07407407407407407,N1 S2 P1 O2,de-protonated,0,-9999,C27 H28 O2 N1 P1 S2,27,28,2,1,1,2,-9999,N/A,-9999
2070,492.130904,492.1309690434419,492.1307379037792,2497905.8,-9999,366563.3,21.96,-1,0.4696712579163793,0.640509662624898,0.9190573129899,0.7519287227708988,15,1.0740740740740742,0.07407407407407407,13C1 S2 P1 O2,de-protonated,1,2056,C27 H29 O2 P1 S2 13C1,27,29,2,-9999,1,2,1,N/A,-9999
2070,492.130904,492.1309690434419,492.1308742493991,2497905.8,-9999,366563.3,21.96,-1,0.19261958102847984,0.9932904461122172,0,0.5959742676673303,15,1,0.14814814814814814,N1 S2 O4,de-protonated,0,-9999,C27 H27 O4 N1 S2,27,27,4,1,-9999,2,-9999,N/A,-9999
2070,492.130904,492.1309690434419,492.13100719112913,2497905.8,-9999,366563.3,21.96,-1,-0.07751530929253776,0.9989103373323996,0,0.5993462023994397,2,2,0.75,N1 S1 P1 O12,de-protonated,0,-9999,C16 H32 O12 N1 P1 S1,16,32,12,1,1,1,-9999,N/A,-9999
2070,492.130904,492.1309690434419,492.1304941268791,2497905.8,-9999,366563.3,21.96,-1,0.9650216120473528,0.844528224748797,0,0.5067169348492782,20,0.8275862068965517,0.03448275862068965,N3 S1 P1 O1,de-protonated,0,-9999,C29 H24 O1 N3 P1 S1,29,24,1,3,1,1,-9999,N/A,-9999
2070,492.130904,492.1309690434419,492.13120593442915,2497905.8,-9999,366563.3,21.96,-1,-0.48135737867546285,0.958828977278374,0.9683871489686188,0.962652245954472,21,0.7777777777777778,0.1111111111111111,13C1 N4 P1 O3,de-protonated,1,2056,C27 H21 O3 N4 P1 13C1,27,21,3,4,1,-9999,1,N/A,-9999
2070,492.130904,492.1309690434419,492.1309346082691,2497905.8,-9999,366563.3,21.96,-1,0.0699715672342822,0.6660746787014832,0.9303181296970192,0.7717720590996977,7,1.6470588235294117,0.4705882352941176,13C1 N4 S2 O8,de-protonated,1,2056,C17 H28 O8 N4 S2 13C1,17,28,8,4,-9999,2,1,N/A,-9999
2071,492.134131,492.1341960435824,492.13386543019914,1750131.4,-9999,320253.2,14.89,-1,0.6717956362670441,0.9213737708061912,0,0.5528242624837146,15,1.0769230769230769,0.03846153846153846,N3 S2 P1 O1,de-protonated,0,-9999,C26 H28 O1 N3 P1 S2,26,28,1,3,1,2,-9999,N/A,-9999
2072,492.159247,492.15931204467586,492.1590175502591,2938241,-9999,324349.9,26.12,-1,0.5983724899400139,0.4685488954582795,0.7675537279851021,0.5881508284690086,14,1.1428571428571428,0.03571428571428571,N1 S2 P1 O1,de-protonated,0,-9999,C28 H32 O1 N1 P1 S2,28,32,1,1,1,2,-9999,N/A,-9999
2073,492.167333,492.16739804502794,492.1671234131291,3040133.5,-9999,334612.9,27.08,-1,0.5580053720947019,0.6300457868424589,0.9034440057996316,0.739405074425328,14,1.1785714285714286,0.03571428571428571,13C1 S2 P1 O1,de-protonated,1,2060,C28 H33 O1 P1 S2 13C1,28,33,1,-9999,1,2,1,N/A,-9999
2073,492.167333,492.16739804502794,492.167259758749,3040133.5,-9999,334612.9,27.08,-1,0.2809741529317132,0.4928886883719758,0.7675537279851021,0.6027547042172263,14,1.1071428571428572,0.10714285714285714,N1 S2 O3,de-protonated,0,-9999,C28 H31 O3 N1 S2,28,31,3,1,-9999,2,-9999,N/A,-9999
2073,492.167333,492.16739804502794,492.167392700479,3040133.5,-9999,334612.9,27.08,-1,0.01085920958343998,0.9999786033583974,0,0.5999871620150384,1,2.1176470588235294,0.6470588235294118,N1 S1 P1 O11,de-protonated,0,-9999,C17 H36 O11 N1 P1 S1,17,36,11,1,1,1,-9999,N/A,-9999
2073,492.167333,492.16739804502794,492.16759144377914,3040133.5,-9999,334612.9,27.08,-1,-0.3929530399191035,0.9723709892405588,0.9519905789762392,0.9642188251348308,20,0.8928571428571429,0.07142857142857142,13C1 N4 P1 O2,de-protonated,1,2060,C28 H25 O2 N4 P1 13C1,28,25,2,4,1,-9999,1,N/A,-9999
2073,492.167333,492.16739804502794,492.1673201176192,3040133.5,-9999,334612.9,27.08,-1,0.15833519533365353,0.6636409372919343,0.9309001147828634,0.770544608288306,6,1.7777777777777777,0.3888888888888889,13C1 N4 S2 O7,de-protonated,1,2060,C18 H32 O7 N4 S2 13C1,18,32,7,4,-9999,2,1,N/A,-9999
2075,492.195774,492.19583904626614,492.1962512127791,1956244.9,-9999,336363.4,16.84,-1,-0.8374027878697536,0.8805225869155762,0,0.5283135521493457,14,1.148148148148148,0.14814814814814814,N3 S1 O4,de-protonated,0,-9999,C27 H31 O4 N3 S1,27,31,4,3,-9999,1,-9999,N/A,-9999
2076,492.203688,492.2037530466107,492.20364526809914,3081625.3,-9999,308986.8,27.48,-1,0.21897138035368632,0.4956687755197439,0.7612342259156645,0.6018949556781121,13,1.206896551724138,0.06896551724137931,N1 S2 O2,de-protonated,0,-9999,C29 H35 O2 N1 S2,29,35,2,1,-9999,2,-9999,N/A,-9999
2076,492.203688,492.2037530466107,492.20377820982907,3081625.3,-9999,308986.8,27.48,-1,-0.05112357812922227,0.9995258744738484,0,0.599715524684309,0,2.2222222222222223,0.5555555555555556,N1 S1 P1 O10,de-protonated,0,-9999,C18 H40 O10 N1 P1 S1,18,40,10,1,1,1,-9999,N/A,-9999
2076,492.203688,492.2037530466107,492.20397695312914,3081625.3,-9999,308986.8,27.48,-1,-0.4549059513330518,0.96314733144427,0.9670330614452852,0.964701623444676,19,1,0.03448275862068965,13C1 N4 P1 O1,de-protonated,1,2063,C29 H29 O1 N4 P1 13C1,29,29,1,4,1,-9999,1,N/A,-9999
2076,492.203688,492.2037530466107,492.2037056269692,3081625.3,-9999,308986.8,27.48,-1,0.09634149651308004,0.6655448453494471,0.931472458876528,0.7719158907602796,5,1.894736842105263,0.3157894736842105,13C1 N4 S2 O6,de-protonated,1,2063,C19 H36 O6 N4 S2 13C1,19,36,6,4,-9999,2,1,N/A,-9999
2077,492.240143,492.24020804819793,492.2400307774491,2171821,-9999,384890.6,18.87,-1,0.36013070405894226,0.9767419092457552,0,0.5860451455474531,12,1.3,0.03333333333333333,N1 S2 O1,de-protonated,0,-9999,C30 H39 O1 N1 S2,30,39,1,1,-9999,2,-9999,N/A,-9999
2077,492.240143,492.24020804819793,492.2400911363191,2171821,-9999,384890.6,18.87,-1,0.23750986749150205,0.989816515964174,0.9622536769942096,0.9787913803761884,4,2,0.25,13C1 N4 S2 O5,de-protonated,1,2065,C20 H40 O5 N4 S2 13C1,20,40,5,4,-9999,2,1,N/A,-9999
2078,493.061965,493.0620300839782,493.062378801799,1790828.3,-9999,375229.5,15.27,-1,-0.7072488916890659,0.913236118622765,0,0.547941671173659,13,0.8571428571428571,0.6666666666666666,O14,de-protonated,0,-9999,C21 H18 O14,21,18,14,-9999,-9999,-9999,-9999,N/A,-9999
2078,493.061965,493.0620300839782,493.0622166104691,1790828.3,-9999,375229.5,15.27,-1,-0.3783021384846973,0.9743666814083328,0,0.5846200088449997,8,1.4375,0.5,N4 S2 P1 O8,de-protonated,0,-9999,C16 H23 O8 N4 P1 S2,16,23,8,4,1,2,-9999,N/A,-9999
2079,493.070504,493.07056908435,493.070262114469,6715249,-9999,362284.5,61.83,-1,0.6225682312504278,0.9560059723844349,0.978402288548234,0.9649644988499544,16,0.8846153846153846,0.15384615384615383,S2 P1 O4,de-protonated,0,-9999,C26 H23 O4 P1 S2,26,23,4,-9999,1,2,-9999,N/A,-9999
2079,493.070504,493.07056908435,493.0707301451191,6715249,-9999,362284.5,61.83,-1,-0.32664840819707397,0.9574609559732544,0.978402288548234,0.9658374890032462,22,0.5769230769230769,0.19230769230769232,N4 P1 O5,de-protonated,0,-9999,C26 H15 O5 N4 P1,26,15,5,4,1,-9999,-9999,N/A,-9999
2079,493.070504,493.07056908435,493.070458818959,6715249,-9999,362284.5,61.83,-1,0.2236300897492244,0.995114114002794,0.94963315152512,0.9769217290117244,8,1.375,0.625,N4 S2 O10,de-protonated,0,-9999,C16 H22 O10 N4 S2,16,22,10,4,-9999,2,-9999,N/A,-9999
2080,493.098419,493.0984840855653,493.09876431114907,2561408.3,-9999,366344,22.55,-1,-0.568295043718824,0.9430834247568244,0,0.5658500548540946,12,1,0.5909090909090909,O13,de-protonated,0,-9999,C22 H22 O13,22,22,13,-9999,-9999,-9999,-9999,N/A,-9999
2080,493.098419,493.0984840855653,493.0982512468991,2561408.3,-9999,366344,22.55,-1,0.47219527862312194,0.8984441415369305,0.7660020313665402,0.8454672974687744,30,0.4,0.05714285714285714,N2 O2,de-protonated,0,-9999,C35 H14 O2 N2,35,14,2,2,-9999,-9999,-9999,N/A,-9999
2080,493.098419,493.0984840855653,493.09860211981913,2561408.3,-9999,366344,22.55,-1,-0.23937251774780588,0.9896569956031694,0,0.5937941973619016,7,1.588235294117647,0.4117647058823529,N4 S2 P1 O7,de-protonated,0,-9999,C17 H27 O7 N4 P1 S2,17,27,7,4,1,2,-9999,N/A,-9999
2081,493.106829,493.10689408593146,493.10664762381913,10796933,-9999,351434.7,100.42,-1,0.49981502686514734,0.64216260011266,0.9111096095087736,0.7497414038711055,15,1,0.1111111111111111,S2 P1 O3,de-protonated,0,-9999,C27 H27 O3 P1 S2,27,27,3,-9999,1,2,-9999,N/A,-9999
