Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S
484,511.145738,511.14573700189914,511.1462037618791,1931895.4,-9999,372434.7,18.13,-1,-0.9131633504283097,0.8595862355436495,0,0.5157517413261897,14,1.1153846153846154,0.19230769230769232,N2 S1 P1 O5,de-protonated,0,N/A,C26 H29 O5 N2 P1 S1,26,29,5,2,1,1
484,511.145738,511.14573700189914,511.14555231319906,1931895.4,-9999,372434.7,18.13,-1,0.36132310892270975,0.9765894576313684,0,0.585953674578821,5,1.8333333333333333,0.3888888888888889,N4 S2 P1 O7,de-protonated,0,N/A,C18 H33 O7 N4 P1 S2,18,33,7,4,1,2
485,511.182088,511.18208700185033,511.18210001387905,1629831.9,-9999,349240,15.02,-1,-0.02545478160596163,0.9998824379774014,0,0.5999294627864408,9,1.3333333333333333,0.5,O12,de-protonated,0,N/A,C24 H32 O12,24,32,12,-9999,-9999,-9999
485,511.182088,511.18208700185033,511.1815869496291,1629831.9,-9999,349240,15.02,-1,0.9782281561142192,0.8406047123941043,0,0.5043628274364625,27,0.6486486486486487,0.02702702702702703,N2 O1,de-protonated,0,N/A,C37 H24 O1 N2,37,24,1,2,-9999,-9999
485,511.182088,511.18208700185033,511.1825892712291,1629831.9,-9999,349240,15.02,-1,-0.9825635483812588,0.8393091133754874,0,0.5035854680252925,13,1.2222222222222223,0.14814814814814814,N2 S1 P1 O4,de-protonated,0,N/A,C27 H33 O4 N2 P1 S1,27,33,4,2,1,1
485,511.182088,511.18208700185033,511.18193782254906,1629831.9,-9999,349240,15.02,-1,0.29183210562979056,0.9846655340592392,0,0.5907993204355435,4,1.9473684210526316,0.3157894736842105,N4 S2 P1 O6,de-protonated,0,N/A,C19 H37 O6 N4 P1 S2,19,37,6,4,1,2
486,513.088655,513.0886539992905,513.088593550289,1495536.6,-9999,362463.2,13.63,-1,0.11781396473530809,0.9974846374330446,0,0.5984907824598268,11,1.0476190476190477,0.7142857142857143,O15,de-protonated,0,N/A,C21 H22 O15,21,22,15,-9999,-9999,-9999
486,513.088655,513.0886539992905,513.089082807639,1495536.6,-9999,362463.2,13.63,-1,-0.8357385936601237,0.8809675671194197,0,0.5285805402716518,15,0.9583333333333334,0.2916666666666667,N2 S1 P1 O7,de-protonated,0,N/A,C24 H23 O7 N2 P1 S1,24,23,7,2,1,1
486,513.088655,513.0886539992905,513.088431358959,1495536.6,-9999,362463.2,13.63,-1,0.4339219476618128,0.9664123651499708,0,0.5798474190899825,6,1.6875,0.5625,N4 S2 P1 O9,de-protonated,0,N/A,C16 H27 O9 N4 P1 S2,16,27,9,4,1,2
487,513.125178,513.1251769992415,513.124979059639,1860097.5,-9999,427539.1,17.38,-1,0.385753199582704,0.9733606885446252,0,0.584016413126775,10,1.181818181818182,0.6363636363636364,O14,de-protonated,0,N/A,C22 H26 O14,22,26,14,-9999,-9999,-9999
487,513.125178,513.1251769992415,513.125468316989,1860097.5,-9999,427539.1,17.38,-1,-0.56773199828119425,0.9431928862217244,0,0.5659157317330347,14,1.08,0.24,N2 S1 P1 O6,de-protonated,0,N/A,C25 H27 O6 N2 P1 S1,25,27,6,2,1,1
487,513.125178,513.1251769992415,513.124816868309,1860097.5,-9999,427539.1,17.38,-1,0.7018388520894535,0.914500202193985,0,0.548700121316391,5,1.8235294117647056,0.4705882352941176,N4 S2 P1 O8,de-protonated,0,N/A,C17 H31 O8 N4 P1 S2,17,31,8,4,1,2
488,513.161422,513.1614209991928,513.161364568989,1351186,-9999,345459.1,12.14,-1,0.1099658074614564,0.997808241024636,0,0.5986849446147816,9,1.3043478260869563,0.5652173913043478,O13,de-protonated,0,N/A,C23 H30 O13,23,30,13,-9999,-9999,-9999
488,513.161422,513.1614209991928,513.1618538263391,1351186,-9999,345459.1,12.14,-1,-0.843451521246455,0.8788996998020389,0,0.5273398198812232,13,1.1923076923076923,0.19230769230769232,N2 S1 P1 O5,de-protonated,0,N/A,C26 H31 O5 N2 P1 S1,26,31,5,2,1,1
488,513.161422,513.1614209991928,513.161202377659,1351186,-9999,345459.1,12.14,-1,0.4260289608631778,0.967603329626859,0,0.5805619977761154,4,1.9444444444444444,0.3888888888888889,N4 S2 P1 O7,de-protonated,0,N/A,C18 H35 O7 N4 P1 S2,18,35,7,4,1,2
489,515.04676,515.0467589966614,515.046728737339,1620858.4,-9999,444078.5,14.91,-1,0.05875063514616114,0.999373901058914,0,0.5996243406353484,16,0.6956521739130435,0.6086956521739131,O14,de-protonated,0,N/A,C23 H16 O14,23,16,14,-9999,-9999,-9999
489,515.04676,515.0467589966614,515.047217994689,1620858.4,-9999,444078.5,14.91,-1,-0.891176598161511,0.8657961664650508,0,0.5194776998790305,20,0.6538461538461539,0.2307692307692308,N2 S1 P1 O6,de-protonated,0,N/A,C26 H17 O6 N2 P1 S1,26,17,6,2,1,1
489,515.04676,515.0467589966614,515.0465665460091,1620858.4,-9999,444078.5,14.91,-1,0.3736568008046202,0.9749844492659594,0,0.5849906695595756,11,1.1666666666666667,0.4444444444444444,N4 S2 P1 O8,de-protonated,0,N/A,C18 H21 O8 N4 P1 S2,18,21,8,4,1,2
490,515.083194,515.0831929966126,515.083114246689,1697163.4,-9999,397059.3,15.69,-1,0.15288779903916647,0.995767676816086,0,0.5974606060896517,15,0.8333333333333334,0.5416666666666666,O13,de-protonated,0,N/A,C24 H20 O13,24,20,13,-9999,-9999,-9999
490,515.083194,515.0831929966126,515.083603504039,1697163.4,-9999,397059.3,15.69,-1,-0.796972420819242,0.891143453186624,0,0.5346860719119744,19,0.7777777777777778,0.18518518518518515,N2 S1 P1 O5,de-protonated,0,N/A,C27 H21 O5 N2 P1 S1,27,21,5,2,1,1
490,515.083194,515.0831929966126,515.082952055359,1697163.4,-9999,397059.3,15.69,-1,0.4677717495587424,0.9610749692109536,0,0.5766449815265722,10,1.3157894736842106,0.3684210526315789,N4 S2 P1 O7,de-protonated,0,N/A,C19 H25 O7 N4 P1 S2,19,25,7,4,1,2
491,517.062299,517.0622979939553,517.062378801799,1777961,-9999,334369.1,16.52,-1,-0.15628258214190377,0.9955780584443958,0,0.5973468350666374,15,0.782608695652174,0.6086956521739131,O14,de-protonated,0,N/A,C23 H18 O14,23,18,14,-9999,-9999,-9999
491,517.062299,517.0622979939553,517.062216610469,1777961,-9999,334369.1,16.52,-1,0.15739592584683396,0.9955149729652024,0,0.5973089837791213,10,1.2777777777777777,0.4444444444444444,N4 S2 P1 O8,de-protonated,0,N/A,C18 H23 O8 N4 P1 S2,18,23,8,4,1,2
492,517.098726,517.0987249939064,517.098764311149,1601082.1,-9999,308440.7,14.7,-1,-0.07603429998488893,0.9989515561756288,0,0.5993709337053773,14,0.9166666666666666,0.5416666666666666,O13,de-protonated,0,N/A,C24 H22 O13,24,22,13,-9999,-9999,-9999
492,517.098726,517.0987249939064,517.098251246899,1601082.1,-9999,308440.7,14.7,-1,0.9161643967044802,0.8587303982544194,0,0.5152382389526516,32,0.3783783783783784,0.05405405405405406,N2 O2,de-protonated,0,N/A,C37 H14 O2 N2,37,14,2,2,-9999,-9999
492,517.098726,517.0987249939064,517.098602119819,1601082.1,-9999,308440.7,14.7,-1,0.23762216126718583,0.9898069335174376,0,0.5938841601104625,9,1.4210526315789471,0.3684210526315789,N4 S2 P1 O7,de-protonated,0,N/A,C19 H27 O7 N4 P1 S2,19,27,7,4,1,2
493,517.134936,517.1349349938578,517.135149820499,1545547.1,-9999,325698.2,14.12,-1,-0.4154168234649572,0.9691723625863792,0,0.5815034175518274,13,1.04,0.48,O12,de-protonated,0,N/A,C25 H26 O12,25,26,12,-9999,-9999,-9999
493,517.134936,517.1349349938578,517.134636756249,1545547.1,-9999,325698.2,14.12,-1,0.5767117255734581,0.9414357433280108,0,0.5648614459968064,31,0.47368421052631576,0.02631578947368421,N2 O1,de-protonated,0,N/A,C38 H18 O1 N2,38,18,1,2,-9999,-9999
493,517.134936,517.1349349938578,517.1344983718191,1545547.1,-9999,325698.2,14.12,-1,0.8443104068288356,0.8786685558531143,0,0.5272011335118686,4,1.7647058823529411,0.8235294117647058,N2 S1 O14,de-protonated,0,N/A,C17 H30 O14 N2 S1,17,30,14,2,-9999,1
493,517.134936,517.1349349938578,517.134987629169,1545547.1,-9999,325698.2,14.12,-1,-0.1017825374578006,0.998122014404447,0,0.5988732086426682,8,1.55,0.3,N4 S2 P1 O6,de-protonated,0,N/A,C20 H31 O6 N4 P1 S2,20,31,6,4,1,2
494,517.171796,517.1717949938082,517.171535329849,1437276.5,-9999,340857.2,13.01,-1,0.502084785226124,0.9552891191491198,0,0.5731734714894718,12,1.1538461538461535,0.4230769230769231,O11,de-protonated,0,N/A,C26 H30 O11,26,30,11,-9999,-9999,-9999
494,517.171796,517.1717949938082,517.1720245871991,1437276.5,-9999,340857.2,13.01,-1,-0.44394008165935733,0.9648714350486703,0,0.5789228610292022,16,1.0689655172413792,0.10344827586206896,N2 S1 P1 O3,de-protonated,0,N/A,C29 H31 O3 N2 P1 S1,29,31,3,2,1,1
494,517.171796,517.1717949938082,517.171373138519,1437276.5,-9999,340857.2,13.01,-1,0.8156972932830211,0.8862740414863873,0,0.5317644248918324,7,1.6666666666666667,0.23809523809523808,N4 S2 P1 O5,de-protonated,0,N/A,C21 H35 O5 N4 P1 S2,21,35,5,4,1,2
495,519.041447,519.0414459912979,519.041643356909,1697488.5,-9999,340625.9,15.68,-1,-0.3802500505868396,0.9741054815979048,0,0.5844632889587428,15,0.7272727272727273,0.6818181818181818,O15,de-protonated,0,N/A,C22 H16 O15,22,16,15,-9999,-9999,-9999
495,519.041447,519.0414459912979,519.0414811655791,1697488.5,-9999,340625.9,15.68,-1,-0.06776776505945348,0.9991670494510592,0,0.5995002296706354,10,1.2352941176470589,0.5294117647058824,N4 S2 P1 O9,de-protonated,0,N/A,C17 H21 O9 N4 P1 S2,17,21,9,4,1,2
496,519.078003,519.0780019912488,519.078028866259,2327778,-9999,325173.3,22.16,-1,-0.05177450930395898,0.9995137269543632,0,0.5997082361726179,14,0.8695652173913043,0.6086956521739131,O14,de-protonated,0,N/A,C23 H20 O14,23,20,14,-9999,-9999,-9999
496,519.078003,519.0780019912488,519.0775158020091,2327778,-9999,325173.3,22.16,-1,0.9366409157056146,0.4264196070357098,0.719752637322661,0.5437528191504903,32,0.3333333333333333,0.08333333333333333,N2 O3,de-protonated,0,N/A,C36 H12 O3 N2,36,12,3,2,-9999,-9999
496,519.078003,519.0780019912488,519.0785181236091,2327778,-9999,325173.3,22.16,-1,-0.9943242540051284,0.8357758547230177,0,0.5014655128338106,18,0.8076923076923077,0.2307692307692308,N2 S1 P1 O6,de-protonated,0,N/A,C26 H21 O6 N2 P1 S1,26,21,6,2,1,1
496,519.078003,519.0780019912488,519.077866674929,2327778,-9999,325173.3,22.16,-1,0.260685974963995,0.9877449714763588,0,0.5926469828858153,9,1.3888888888888888,0.4444444444444444,N4 S2 P1 O8,de-protonated,0,N/A,C18 H25 O8 N4 P1 S2,18,25,8,4,1,2
497,519.114497,519.1144959911999,519.114414375609,1956083.3,-9999,393945.7,18.34,-1,0.15722081408163086,0.9955249247493542,0,0.5973149548496125,13,1,0.5416666666666666,O13,de-protonated,0,N/A,C24 H24 O13,24,24,13,-9999,-9999,-9999
497,519.114497,519.1144959911999,519.114903632959,1956083.3,-9999,393945.7,18.34,-1,-0.78526306270956725,0.8941442448468621,0,0.5364865469081173,17,0.925925925925926,0.18518518518518515,N2 S1 P1 O5,de-protonated,0,N/A,C27 H25 O5 N2 P1 S1,27,25,5,2,1,1
497,519.114497,519.1144959911999,519.114252184279,1956083.3,-9999,393945.7,18.34,-1,0.4696594628160878,0.9607664254224982,0,0.576459855253499,8,1.5263157894736843,0.3684210526315789,N4 S2 P1 O7,de-protonated,0,N/A,C19 H29 O7 N4 P1 S2,19,29,7,4,1,2
498,519.150823,519.150821991151,519.150799884959,1541636.5,-9999,311651.3,14.07,-1,0.04258144643579239,0.9996710550613136,0,0.599802633036788,12,1.12,0.48,O12,de-protonated,0,N/A,C25 H28 O12,25,28,12,-9999,-9999,-9999
498,519.150823,519.150821991151,519.1512891423091,1541636.5,-9999,311651.3,14.07,-1,-0.8998362671172591,0.8633630744613253,0,0.5180178446767951,16,1.0357142857142858,0.14285714285714285,N2 S1 P1 O4,de-protonated,0,N/A,C28 H29 O4 N2 P1 S1,28,29,4,2,1,1
498,519.150823,519.150821991151,519.150637693629,1541636.5,-9999,311651.3,14.07,-1,0.35499816158862657,0.9773926307181248,0,0.5864355784308748,7,1.65,0.3,N4 S2 P1 O6,de-protonated,0,N/A,C20 H33 O6 N4 P1 S2,20,33,6,4,1,2
499,519.187197,519.1871959911023,519.187185394309,1454357.8,-9999,394580.7,13.18,-1,0.02041035204537134,0.999924414514693,0,0.5999546487088158,11,1.2307692307692308,0.4230769230769231,O11,de-protonated,0,N/A,C26 H32 O11,26,32,11,-9999,-9999,-9999
499,519.187197,519.1871959911023,519.187674651659,1454357.8,-9999,394580.7,13.18,-1,-0.9219412942428732,0.8570774567131406,0,0.5142464740278844,15,1.137931034482759,0.10344827586206896,N2 S1 P1 O3,de-protonated,0,N/A,C29 H33 O3 N2 P1 S1,29,33,3,2,1,1
499,519.187197,519.1871959911023,519.187023202979,1454357.8,-9999,394580.7,13.18,-1,0.3328051655774766,0.9801034756117328,0,0.5880620853670396,6,1.761904761904762,0.23809523809523808,N4 S2 P1 O5,de-protonated,0,N/A,C21 H37 O5 N4 P1 S2,21,37,5,4,1,2
500,519.223596,519.2235949910535,519.223570903659,1361191.1,-9999,379995,12.22,-1,0.04639118054722699,0.9996095729644936,0,0.5997657437786962,10,1.3333333333333333,0.3703703703703703,O10,de-protonated,0,N/A,C27 H36 O10,27,36,10,-9999,-9999,-9999
500,519.223596,519.2235949910535,519.224060161009,1361191.1,-9999,379995,12.22,-1,-0.8958944533275807,0.8644726670395807,0,0.5186836002237484,14,1.2333333333333334,0.06666666666666667,N2 S1 P1 O2,de-protonated,0,N/A,C30 H37 O2 N2 P1 S1,30,37,2,2,1,1
500,519.223596,519.2235949910535,519.223408712329,1361191.1,-9999,379995,12.22,-1,0.3587641105695504,0.9769160406325604,0,0.5861496243795362,5,1.8636363636363635,0.18181818181818185,N4 S2 P1 O4,de-protonated,0,N/A,C22 H41 O4 N4 P1 S2,22,41,4,4,1,2
501,521.057331,521.0573299885913,521.0572934213691,2314387.5,-9999,362137,22.02,-1,0.07017888945746988,0.9991067505195168,0,0.59946405031171,14,0.8181818181818182,0.6818181818181818,O15,de-protonated,0,N/A,C22 H18 O15,22,18,15,-9999,-9999,-9999
501,521.057331,521.0573299885913,521.057782678719,2314387.5,-9999,362137,22.02,-1,-0.868790646272221,0.8720077582632396,0,0.5232046549579438,18,0.76,0.28,N2 S1 P1 O7,de-protonated,0,N/A,C25 H19 O7 N2 P1 S1,25,19,7,2,1,1
501,521.057331,521.0573299885913,521.057131230039,2314387.5,-9999,362137,22.02,-1,0.3814525133393979,0.9739436062265104,0,0.5843661637359062,9,1.3529411764705883,0.5294117647058824,N4 S2 P1 O9,de-protonated,0,N/A,C17 H23 O9 N4 P1 S2,17,23,9,4,1,2
502,521.093639,521.0936379885427,521.0936789307191,2640549,-9999,320749.6,25.37,-1,-0.07856970452493155,0.9988805083462816,0,0.5993283050077689,13,0.9565217391304348,0.6086956521739131,O14,de-protonated,0,N/A,C23 H22 O14,23,22,14,-9999,-9999,-9999
502,521.093639,521.0936379885427,521.093165866469,2640549,-9999,320749.6,25.37,-1,0.9060223864253844,0.43080740071237195,0.719752637322661,0.5463854953564875,31,0.3888888888888889,0.08333333333333333,N2 O3,de-protonated,0,N/A,C36 H14 O3 N2,36,14,3,2,-9999,-9999
502,521.093639,521.0936379885427,521.0935167393891,2640549,-9999,320749.6,25.37,-1,0.23268213806744528,0.9902242867692442,0,0.5941345720615465,8,1.5,0.4444444444444444,N4 S2 P1 O8,de-protonated,0,N/A,C18 H27 O8 N4 P1 S2,18,27,8,4,1,2
503,521.130032,521.1300309884938,521.130064440069,2114230.5,-9999,327390.5,19.96,-1,-0.06419045351637041,0.9992526356500598,0,0.5995515813900358,12,1.0833333333333333,0.5416666666666666,O13,de-protonated,0,N/A,C24 H26 O13,24,26,13,-9999,-9999,-9999
503,521.130032,521.1300309884938,521.129551375819,2114230.5,-9999,327390.5,19.96,-1,0.9203329066915727,0.4287691937028949,0.7141928963326545,0.5429386747547987,30,0.4864864864864865,0.05405405405405406,N2 O2,de-protonated,0,N/A,C37 H18 O2 N2,37,18,2,2,-9999,-9999
503,521.130032,521.1300309884938,521.129902248739,2114230.5,-9999,327390.5,19.96,-1,0.24703966181646883,0.98898752785708,0,0.5933925167142479,7,1.631578947368421,0.3684210526315789,N4 S2 P1 O7,de-protonated,0,N/A,C19 H31 O7 N4 P1 S2,19,31,7,4,1,2
504,521.166477,521.1664759884447,521.166449949419,1740488,-9999,309124.3,16.11,-1,0.04996297399055979,0.9995471524339706,0,0.5997282914603823,11,1.2,0.48,O12,de-protonated,0,N/A,C25 H30 O12,25,30,12,-9999,-9999,-9999
504,521.166477,521.1664759884447,521.166939206769,1740488,-9999,309124.3,16.11,-1,-0.8888098792102674,0.8664582287898769,0,0.5198749372739261,15,1.1071428571428572,0.14285714285714285,N2 S1 P1 O4,de-protonated,0,N/A,C28 H31 O4 N2 P1 S1,28,31,4,2,1,1
504,521.166477,521.1664759884447,521.1662877580891,1740488,-9999,309124.3,16.11,-1,0.36117139593008546,0.976608881131919,0,0.5859653286791514,6,1.75,0.3,N4 S2 P1 O6,de-protonated,0,N/A,C20 H35 O6 N4 P1 S2,20,35,6,4,1,2
505,521.202732,521.2027309883961,521.2028354587691,1547993.4,-9999,368260,14.13,-1,-0.20044091454556257,0.9927365234086066,0,0.595641914045164,10,1.3076923076923077,0.4230769230769231,O11,de-protonated,0,N/A,C26 H34 O11,26,34,11,-9999,-9999,-9999
505,521.202732,521.2027309883961,521.2026732674391,1547993.4,-9999,368260,14.13,-1,0.11074570402037737,0.997777076814674,0,0.5986662460888045,5,1.8571428571428572,0.23809523809523808,N4 S2 P1 O5,de-protonated,0,N/A,C21 H39 O5 N4 P1 S2,21,39,5,4,1,2
506,523.072942,523.0729409858851,523.072943485829,2387040.8,-9999,332701.9,22.75,-1,-0.00477934085554822,0.9999958553397306,0,0.5999975132038383,13,0.9090909090909092,0.6818181818181818,O15,de-protonated,0,N/A,C22 H20 O15,22,20,15,-9999,-9999,-9999
506,523.072942,523.0729409858851,523.072430421579,2387040.8,-9999,332701.9,22.75,-1,0.9760872039409048,0.42062157034558145,0.725399618712417,0.5425327896923157,31,0.34285714285714286,0.11428571428571428,N2 O4,de-protonated,0,N/A,C35 H12 O4 N2,35,12,4,2,-9999,-9999
506,523.072942,523.0729409858851,523.0734327431791,2387040.8,-9999,332701.9,22.75,-1,-0.9401305116541968,0.8518263538912115,0,0.5110958123347269,17,0.84,0.28,N2 S1 P1 O7,de-protonated,0,N/A,C25 H21 O7 N2 P1 S1,25,21,7,2,1,1
506,523.072942,523.0729409858851,523.072781294499,2387040.8,-9999,332701.9,22.75,-1,0.30529477314220754,0.9832302971241544,0,0.5899381782744926,8,1.4705882352941178,0.5294117647058824,N4 S2 P1 O9,de-protonated,0,N/A,C17 H25 O9 N4 P1 S2,17,25,9,4,1,2
507,523.109264,523.1092629858364,523.109328995179,2185330.5,-9999,297571,20.68,-1,-0.1261865139061558,0.997114955744838,0,0.5982689734469029,12,1.0434782608695652,0.6086956521739131,O14,de-protonated,0,N/A,C23 H24 O14,23,24,14,-9999,-9999,-9999
507,523.109264,523.1092629858364,523.108815930929,2185330.5,-9999,297571,20.68,-1,0.8546116863749149,0.43794136433616504,0.719752637322661,0.5506658735307635,30,0.4444444444444444,0.08333333333333333,N2 O3,de-protonated,0,N/A,C36 H16 O3 N2,36,16,3,2,-9999,-9999
507,523.109264,523.1092629858364,523.109166803849,2185330.5,-9999,297571,20.68,-1,0.18386599485796587,0.9938845936427496,0,0.5963307561856498,7,1.6111111111111112,0.4444444444444444,N4 S2 P1 O8,de-protonated,0,N/A,C18 H29 O8 N4 P1 S2,18,29,8,4,1,2
508,523.145882,523.1458809857871,523.145714504529,2014852.3,-9999,364883.6,18.92,-1,0.31823114195167124,0.9817922993926644,0,0.5890753796355986,11,1.1666666666666667,0.5416666666666666,O13,de-protonated,0,N/A,C24 H28 O13,24,28,13,-9999,-9999,-9999
508,523.145882,523.1458809857871,523.1462037618791,2014852.3,-9999,364883.6,18.92,-1,-0.6169902211148366,0.9332582423084546,0,0.5599549453850727,15,1.0740740740740742,0.18518518518518515,N2 S1 P1 O5,de-protonated,0,N/A,C27 H29 O5 N2 P1 S1,27,29,5,2,1,1
508,523.145882,523.1458809857871,523.145552313199,2014852.3,-9999,364883.6,18.92,-1,0.6282622239107357,0.9308843488814738,0,0.5585306093288842,6,1.736842105263158,0.3684210526315789,N4 S2 P1 O7,de-protonated,0,N/A,C19 H33 O7 N4 P1 S2,19,33,7,4,1,2
509,523.182058,523.1820569857385,523.182100013879,1908885.8,-9999,378128,17.83,-1,-0.08224314335711161,0.9987734457805076,0,0.5992640674683045,10,1.28,0.48,O12,de-protonated,0,N/A,C25 H32 O12,25,32,12,-9999,-9999,-9999
509,523.182058,523.1820569857385,523.181586949629,1908885.8,-9999,378128,17.83,-1,0.8984186776243414,0.8637625125655314,0,0.5182575075393188,28,0.631578947368421,0.02631578947368421,N2 O1,de-protonated,0,N/A,C38 H24 O1 N2,38,24,1,2,-9999,-9999
509,523.182058,523.1820569857385,523.181937822549,1908885.8,-9999,378128,17.83,-1,0.22776625285275515,0.9906310664800332,0,0.5943786398880199,5,1.85,0.3,N4 S2 P1 O6,de-protonated,0,N/A,C20 H37 O6 N4 P1 S2,20,37,6,4,1,2
510,525.088733,525.0887319831786,525.088593550289,2016824.5,-9999,326913.7,18.15,-1,0.2636372057428658,0.987467677830382,0,0.5924806066982292,12,1,0.6818181818181818,O15,de-protonated,0,N/A,C22 H22 O15,22,22,15,-9999,-9999,-9999
510,525.088733,525.0887319831786,525.089082807639,2016824.5,-9999,326913.7,18.15,-1,-0.6681236991402331,0.9221966904609804,0,0.5533180142765881,16,0.92,0.28,N2 S1 P1 O7,de-protonated,0,N/A,C25 H23 O7 N2 P1 S1,25,23,7,2,1,1
510,525.088733,525.0887319831786,525.088431358959,2016824.5,-9999,326913.7,18.15,-1,0.572521125221552,0.9422587788065254,0,0.5653552672839153,7,1.588235294117647,0.5294117647058824,N4 S2 P1 O9,de-protonated,0,N/A,C17 H27 O9 N4 P1 S2,17,27,9,4,1,2
511,525.124842,525.1248409831301,525.124979059639,2075722.1,-9999,329796,18.73,-1,-0.2629402798700467,0.9875334345366028,0,0.5925200607219616,11,1.1304347826086956,0.6086956521739131,O14,de-protonated,0,N/A,C23 H26 O14,23,26,14,-9999,-9999,-9999
511,525.124842,525.1248409831301,525.1244659953891,2075722.1,-9999,329796,18.73,-1,0.7140930679862952,0.9116255714906466,0,0.546975342894388,29,0.5,0.08333333333333333,N2 O3,de-protonated,0,N/A,C36 H18 O3 N2,36,18,3,2,-9999,-9999
511,525.124842,525.1248409831301,525.124816868309,2075722.1,-9999,329796,18.73,-1,0.04592207463079185,0.9996174275074088,0,0.5997704565044453,6,1.7222222222222223,0.4444444444444444,N4 S2 P1 O8,de-protonated,0,N/A,C18 H31 O8 N4 P1 S2,18,31,8,4,1,2
512,525.161374,525.161372983081,525.161364568989,1870940,-9999,365597.9,16.71,-1,0.01602191740614825,0.9999534228735836,0,0.5999720537241501,10,1.25,0.5416666666666666,O13,de-protonated,0,N/A,C24 H30 O13,24,30,13,-9999,-9999,-9999
512,525.161374,525.161372983081,525.1608515047391,1870940,-9999,365597.9,16.71,-1,0.992987844527716,0.8361787145111889,0,0.5017072287067132,28,0.5945945945945946,0.05405405405405406,N2 O2,de-protonated,0,N/A,C37 H22 O2 N2,37,22,2,2,-9999,-9999
512,525.161374,525.161372983081,525.1618538263391,1870940,-9999,365597.9,16.71,-1,-0.9156096440685304,0.8588887496804908,0,0.5153332498082944,14,1.148148148148148,0.18518518518518515,N2 S1 P1 O5,de-protonated,0,N/A,C27 H31 O5 N2 P1 S1,27,31,5,2,1,1
