Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,15N,17O,18O,34S
1839,529.208757,529.2083582571189,529.207920839199,2778040.3,-9999,211011.5,21.2,-1,0.8265521030069927,0.4417059832864367,0.7675537279851021,0.5720450811659028,12,1.2142857142857142,0.35714285714285715,O10,de-protonated,0,-9999,C28 H34 O10,28,34,10,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
1839,529.208757,529.2083582571189,529.2084100965491,2778040.3,-9999,211011.5,21.2,-1,-0.09795655016380546,0.4991302132682566,0.7489023467070351,0.5990390666437679,16,1.1290322580645162,0.06451612903225806,N2 S1 P1 O2,de-protonated,0,-9999,C31 H35 O2 N2 P1 S1,31,35,2,2,1,1,-9999,-9999,N/A,-9999,-9999
1840,529.242604,529.2422051881722,529.2418044250991,2823628.5,-9999,269906.4,21.58,-1,0.7572400172582513,0.45059240105251175,0.7369636471990461,0.5651408995111254,15,1.1515151515151516,0.12121212121212122,S1 O4,de-protonated,0,-9999,C33 H38 O4 S1,33,38,4,-9999,-9999,1,-9999,-9999,N/A,-9999,-9999
1840,529.242604,529.2422051881722,529.2419373668291,2823628.5,-9999,269906.4,21.58,-1,0.5060470914402424,0.9545969748233416,0,0.5727581848940049,2,1.9545454545454544,0.5454545454545454,P1 O12,de-protonated,0,-9999,C22 H43 O12 P1,22,43,12,-9999,1,-9999,-9999,-9999,N/A,-9999,-9999
1841,529.306174,529.3057750586793,529.305681786629,2109426.5,-9999,333792.7,15.71,-1,0.1762158494249863,0.9943814939260848,0,0.5966288963556508,4,1.8888888888888888,0.07407407407407407,N2 S2 P1 O2,de-protonated,0,-9999,C27 H51 O2 N2 P1 S2,27,51,2,2,1,2,-9999,-9999,N/A,-9999,-9999
1842,529.463307,529.4629077385973,529.462619404649,6832720.5,-9999,249957.1,54.51,-1,0.5445784796998324,0.9615156262174208,0.9615311154517288,0.961521821911144,5,1.7714285714285714,0.08571428571428572,O3,de-protonated,0,-9999,C35 H62 O3,35,62,3,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
1843,529.945287,529.9448867567978,529.945317873819,5547889.5,-9999,206638.4,43.95,-1,-0.8135122750727517,0.44342334895714153,0.8524773804394659,0.6070449615500713,14,0.5625,0.875,N3 S2 O14,de-protonated,0,-9999,C16 H9 O14 N3 S2,16,9,14,3,-9999,2,-9999,-9999,N/A,-9999,-9999
1844,530.466572,530.4661706949337,530.465974239719,2112170.5,-9999,309596.7,15.73,-1,0.3703446106207608,0.9754205006215884,0.9615311154517288,0.9698647465536444,5,1.8235294117647056,0.08823529411764706,13C1 O3,de-protonated,1,1842,C34 H62 O3 13C1,34,62,3,-9999,-9999,-9999,1,-9999,N/A,-9999,-9999
1846,530.942771,530.9423687249101,530.942872064979,3695561,-9999,240104.7,28.73,-1,-0.948011726684538,0.4247647150261278,0.8149093904448103,0.5808225851936007,18,0.42857142857142855,0.6190476190476191,S1 P1 O13,de-protonated,0,-9999,C21 H9 O13 P1 S1,21,9,13,-9999,1,1,-9999,-9999,N/A,-9999,-9999
1847,531.115084,531.1146813739064,531.114414375609,2673712.8,-9999,217487.5,20.34,-1,0.5027133327460749,0.955179652781976,0,0.5731077916691857,14,0.96,0.52,O13,de-protonated,0,-9999,C25 H24 O13,25,24,13,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
1847,531.115084,531.1146813739064,531.114903632959,2673712.8,-9999,217487.5,20.34,-1,-0.41847639957774047,0.48436189845813665,0.7675537279851021,0.5976386302689228,18,0.8928571428571429,0.17857142857142858,N2 S1 P1 O5,de-protonated,0,-9999,C28 H25 O5 N2 P1 S1,28,25,5,2,1,1,-9999,-9999,N/A,-9999,-9999
1847,531.115084,531.1146813739064,531.114252184279,2673712.8,-9999,217487.5,20.34,-1,0.8080928454594154,0.8882619942372433,0,0.532957196542346,9,1.45,0.35,N4 S2 P1 O7,de-protonated,0,-9999,C20 H29 O7 N4 P1 S2,20,29,7,4,1,2,-9999,-9999,N/A,-9999,-9999
1848,531.151589,531.1511862995451,531.151669264829,4954694.5,-9999,224690.1,39.07,-1,-0.9092794240949776,0.4303454712451042,0.7739790330151771,0.5677988959531334,12,1.1851851851851851,0.25925925925925924,S2 O7,de-protonated,0,-9999,C27 H32 O7 S2,27,32,7,-9999,-9999,2,-9999,-9999,N/A,-9999,-9999
1848,531.151589,531.1511862995451,531.150799884959,4954694.5,-9999,224690.1,39.07,-1,0.7275044791984695,0.4542165490416577,0.7805128205128199,0.5847350576301226,13,1.0769230769230769,0.4615384615384616,O12,de-protonated,0,-9999,C26 H28 O12,26,28,12,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
1848,531.151589,531.1511862995451,531.1512891423091,4954694.5,-9999,224690.1,39.07,-1,-0.1936223560489496,0.4966103212610669,0.7612342259156646,0.602459883122906,17,1,0.13793103448275862,N2 S1 P1 O4,de-protonated,0,-9999,C29 H29 O4 N2 P1 S1,29,29,4,2,1,1,-9999,-9999,N/A,-9999,-9999
1849,531.164872,531.1644692724875,531.1645564243989,2084942.8,-9999,247916,15.5,-1,-0.16407704613519788,0.9951270810229964,0,0.5970762486137978,7,1.5416666666666667,0.2916666666666667,S2 P1 O7,de-protonated,0,-9999,C24 H37 O7 P1 S2,24,37,7,-9999,1,2,-9999,-9999,N/A,-9999,-9999
1850,531.187969,531.1875662254387,531.188054774179,4837980.5,-9999,244378.4,38.11,-1,-0.919728401192237,0.42885574105389895,0.7675537279851021,0.5643349358263803,11,1.2857142857142858,0.21428571428571427,S2 O6,de-protonated,0,-9999,C28 H36 O6 S2,28,36,6,-9999,-9999,2,-9999,-9999,N/A,-9999,-9999
1850,531.187969,531.1875662254387,531.187185394309,4837980.5,-9999,244378.4,38.11,-1,0.7169433678069627,0.4554755598891627,0.7739790330151771,0.5828769491395684,12,1.1851851851851851,0.4074074074074074,O11,de-protonated,0,-9999,C27 H32 O11,27,32,11,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
1850,531.187969,531.1875662254387,531.187674651659,4837980.5,-9999,244378.4,38.11,-1,-0.20412036177843867,0.49623421193437545,0.7550179348240813,0.5997477010902579,16,1.1,0.1,N2 S1 P1 O3,de-protonated,0,-9999,C30 H33 O3 N2 P1 S1,30,33,3,2,1,1,-9999,-9999,N/A,-9999,-9999
1851,531.214353,531.2139501716941,531.213674924889,12883564,-9999,224249.6,104.2,-1,0.5181470623288543,0.9554546309799324,0.9984709364037349,0.9726611531494532,16,1.0666666666666669,0.23333333333333336,N2 O7,de-protonated,0,-9999,C30 H32 O7 N2,30,32,7,2,-9999,-9999,-9999,-9999,N/A,-9999,-9999
1852,531.22407,531.2236671519005,531.223570903659,2167154.3,-9999,199830.7,16.17,-1,0.1811821739841312,0.9940612918284274,0,0.5964367750970564,11,1.2857142857142858,0.35714285714285715,O10,de-protonated,0,-9999,C28 H36 O10,28,36,10,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
1852,531.22407,531.2236671519005,531.224060161009,2167154.3,-9999,199830.7,16.17,-1,-0.7398179750886772,0.905459775622893,0,0.5432758653737358,15,1.1935483870967742,0.06451612903225806,N2 S1 P1 O2,de-protonated,0,-9999,C31 H37 O2 N2 P1 S1,31,37,2,2,1,1,-9999,-9999,N/A,-9999,-9999
1852,531.22407,531.2236671519005,531.223408712329,2167154.3,-9999,199830.7,16.17,-1,0.4864988387198333,0.9579636184362872,0,0.5747781710617722,6,1.7826086956521738,0.17391304347826086,N4 S2 P1 O4,de-protonated,0,-9999,C23 H41 O4 N4 P1 S2,23,41,4,4,1,2,-9999,-9999,N/A,-9999,-9999
1853,532.217692,532.2172871278798,532.217320274009,4145865.8,-9999,231857.3,32.42,-1,-0.06227931328721064,0.49964823012328186,0.8149093904448103,0.6257526942518932,1,2.0952380952380953,0.380952380952381,N1 S2 P1 O8,de-protonated,0,-9999,C21 H44 O8 N1 P1 S2,21,44,8,1,1,2,-9999,-9999,N/A,-9999,-9999
1853,532.217692,532.2172871278798,532.217029759959,4145865.8,-9999,231857.3,32.42,-1,0.4835770115872013,0.9584564230190034,0.9984709364037349,0.974462228372896,16,1.103448275862069,0.2413793103448276,13C1 N2 O7,de-protonated,1,1851,C29 H32 O7 N2 13C1,29,32,7,2,-9999,-9999,1,-9999,N/A,-9999,-9999
1854,533.094273,533.093866342273,533.0936789307191,2232027.8,-9999,296661.2,16.7,-1,0.3515546354406205,0.977824216134632,0,0.5866945296807791,14,0.9166666666666666,0.5833333333333334,O14,de-protonated,0,-9999,C24 H22 O14,24,22,14,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
1854,533.094273,533.093866342273,533.094168188069,2232027.8,-9999,296661.2,16.7,-1,-0.5662147778288318,0.9434873714351834,0,0.56609242286111,18,0.8518518518518519,0.2222222222222222,N2 S1 P1 O6,de-protonated,0,-9999,C27 H23 O6 N2 P1 S1,27,23,6,2,1,1,-9999,-9999,N/A,-9999,-9999
1854,533.094273,533.093866342273,533.0935167393891,2232027.8,-9999,296661.2,16.7,-1,0.6558002920048607,0.924930789446618,0,0.5549584736679707,9,1.4210526315789471,0.42105263157894735,N4 S2 P1 O8,de-protonated,0,-9999,C19 H27 O8 N4 P1 S2,19,27,8,4,1,2,-9999,-9999,N/A,-9999,-9999
1855,533.120158,533.1197512895449,533.119320308129,1822699.5,-9999,310551.7,13.33,-1,0.8084145508731766,0.8881781814112732,0,0.532906908846764,17,0.9310344827586208,0.20689655172413793,S1 P1 O6,de-protonated,0,-9999,C29 H27 O6 P1 S1,29,27,6,-9999,1,1,-9999,-9999,N/A,-9999,-9999
1855,533.120158,533.1197512895449,533.120168461299,1822699.5,-9999,310551.7,13.33,-1,-0.7825097958373693,0.8948448332602138,0,0.5369068999561283,18,0.8148148148148148,0.3703703703703703,N2 O10,de-protonated,0,-9999,C27 H22 O10 N2,27,22,10,2,-9999,-9999,-9999,-9999,N/A,-9999,-9999
1855,533.120158,533.1197512895449,533.119517012619,1822699.5,-9999,310551.7,13.33,-1,0.4394454121527673,0.9655668239532148,0,0.5793400943719289,9,1.368421052631579,0.631578947368421,N4 S1 O12,de-protonated,0,-9999,C19 H26 O12 N4 S1,19,26,12,4,-9999,1,-9999,-9999,N/A,-9999,-9999
1856,533.130869,533.1304622677264,533.130933819939,4629234,-9999,247991.4,36.39,-1,-0.8844960638914363,0.4338308671994052,0.7805128205128199,0.572503648524771,12,1.1538461538461535,0.3076923076923077,S2 O8,de-protonated,0,-9999,C26 H30 O8 S2,26,30,8,-9999,-9999,2,-9999,-9999,N/A,-9999,-9999
1856,533.130869,533.1304622677264,533.130064440069,4629234,-9999,247991.4,36.39,-1,0.7462112606568013,0.45195011126059786,0.7871578612348809,0.586033211250311,13,1.04,0.52,O13,de-protonated,0,-9999,C25 H26 O13,25,26,13,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
1856,533.130869,533.1304622677264,533.130553697419,4629234,-9999,247991.4,36.39,-1,-0.1714958783629463,0.4973388282591716,0.7675537279851021,0.6054247881495438,17,0.9642857142857144,0.17857142857142858,N2 S1 P1 O5,de-protonated,0,-9999,C28 H27 O5 N2 P1 S1,28,27,5,2,1,1,-9999,-9999,N/A,-9999,-9999
1857,533.167319,533.1669121934773,533.1673193292891,7315208,-9999,254687.4,58.45,-1,-0.7636173430172783,0.8691300901193204,0.9698739597510864,0.9094276379720267,11,1.2592592592592593,0.25925925925925924,S2 O7,de-protonated,0,-9999,C27 H34 O7 S2,27,34,7,-9999,-9999,2,-9999,-9999,N/A,-9999,-9999
1857,533.167319,533.1669121934773,533.166449949419,7315208,-9999,254687.4,58.45,-1,0.8669788925579065,0.9001367468935564,0.9764077472487293,0.9306451470356256,12,1.1538461538461535,0.4615384615384616,O12,de-protonated,0,-9999,C26 H30 O12,26,30,12,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
1857,533.167319,533.1669121934773,533.166939206769,7315208,-9999,254687.4,58.45,-1,-0.05066572916606615,0.9930452736788596,0.9571291526515738,0.9786788252679453,16,1.0689655172413792,0.13793103448275862,N2 S1 P1 O4,de-protonated,0,-9999,C29 H31 O4 N2 P1 S1,29,31,4,2,1,1,-9999,-9999,N/A,-9999,-9999
1858,533.16908,533.1686731898901,533.168656739809,3745033,-9999,262632.5,29.13,-1,0.03085342872274408,0.4999136438655613,0.7675537279851021,0.6069696775133777,16,1.0714285714285714,0.10714285714285714,N4 S2 O3,de-protonated,0,-9999,C28 H30 O3 N4 S2,28,30,3,4,-9999,2,-9999,-9999,N/A,-9999,-9999
1858,533.16908,533.1686731898901,533.1687896815391,3745033,-9999,262632.5,29.13,-1,-0.21848925005402411,0.9913754901457472,0,0.5948252940874483,3,2.0588235294117645,0.6470588235294118,N4 S1 P1 O11,de-protonated,0,-9999,C17 H35 O11 N4 P1 S1,17,35,11,4,1,1,-9999,-9999,N/A,-9999,-9999
1859,533.203728,533.2033211193117,533.203704838639,4763422,-9999,223857.9,37.49,-1,-0.7196486518975587,0.45515448073090353,0.7675537279851021,0.580114179632583,10,1.3571428571428572,0.21428571428571427,S2 O6,de-protonated,0,-9999,C28 H38 O6 S2,28,38,6,-9999,-9999,2,-9999,-9999,N/A,-9999,-9999
1859,533.203728,533.2033211193117,533.2028354587691,4763422,-9999,223857.9,37.49,-1,0.9108363840387184,0.430124245394027,0.7739790330151771,0.5676661604424871,11,1.2592592592592593,0.4074074074074074,O11,de-protonated,0,-9999,C27 H34 O11,27,34,11,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
1859,533.203728,533.2033211193117,533.203324716119,4763422,-9999,223857.9,37.49,-1,-0.00674565813725836,0.4999958717052682,0.7550179348240813,0.6020046969527935,15,1.1666666666666667,0.1,N2 S1 P1 O3,de-protonated,0,-9999,C30 H35 O3 N2 P1 S1,30,35,3,2,1,1,-9999,-9999,N/A,-9999,-9999
1860,533.239872,533.239465045686,533.239220968119,2275636,-9999,286844,17.05,-1,0.4577262088124511,0.9626976244175292,0,0.5776185746505176,10,1.3571428571428572,0.35714285714285715,O10,de-protonated,0,-9999,C28 H38 O10,28,38,10,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
1860,533.239872,533.239465045686,533.239710225469,2275636,-9999,286844,17.05,-1,-0.4597928068050621,0.9623664627220369,0,0.577419877633222,14,1.2580645161290325,0.06451612903225806,N2 S1 P1 O2,de-protonated,0,-9999,C31 H39 O2 N2 P1 S1,31,39,2,2,1,1,-9999,-9999,N/A,-9999,-9999
1860,533.239872,533.239465045686,533.2390587767891,2275636,-9999,286844,17.05,-1,0.7618888567793725,0.9000307414576458,0,0.5400184448745875,5,1.8695652173913044,0.17391304347826086,N4 S2 P1 O4,de-protonated,0,-9999,C23 H43 O4 N4 P1 S2,23,43,4,4,1,2,-9999,-9999,N/A,-9999,-9999
1861,534.126032,534.1256232405666,534.1253134122691,3365197.5,-9999,264384.8,26,-1,0.5800666805177671,0.4703865128886356,0.7939170211058493,0.5997987161755212,13,1.0416666666666667,0.5416666666666666,N1 O13,de-protonated,0,-9999,C24 H25 O13 N1,24,25,13,1,-9999,-9999,-9999,-9999,N/A,-9999,-9999
1861,534.126032,534.1256232405666,534.125802669619,3365197.5,-9999,264384.8,26,-1,-0.3359303211458211,0.48986594049197696,0.7739790330151771,0.603511177501257,17,0.9629629629629628,0.18518518518518515,N3 S1 P1 O5,de-protonated,0,-9999,C27 H26 O5 N3 P1 S1,27,26,5,3,1,1,-9999,-9999,N/A,-9999,-9999
1863,534.170557,534.1701481498686,534.1706741643591,1782120.5,-9999,288712.3,13,-1,-0.9847311278735968,0.838659952688349,0.9698739597510864,0.891145555513444,11,1.3076923076923077,0.2692307692307692,13C1 S2 O7,de-protonated,1,1857,C26 H34 O7 S2 13C1,26,34,7,-9999,-9999,2,1,-9999,N/A,-9999,-9999
1863,534.170557,534.1701481498686,534.1698047844891,1782120.5,-9999,288712.3,13,-1,0.6428019263912331,0.9277680106857747,0.9764077472487293,0.9472239053109566,12,1.2,0.48,13C1 O12,de-protonated,1,1857,C25 H30 O12 13C1,25,30,12,-9999,-9999,-9999,1,-9999,N/A,-9999,-9999
1863,534.170557,534.1701481498686,534.170294041839,1782120.5,-9999,288712.3,13,-1,-0.2731188387793725,0.9865562205995126,0.9571291526515738,0.9747853934203372,16,1.1071428571428572,0.14285714285714285,13C1 N2 S1 P1 O4,de-protonated,1,1857,C28 H31 O4 N2 P1 S1 13C1,28,31,4,2,1,1,1,-9999,N/A,-9999,-9999
1863,534.170557,534.1701481498686,534.1704303874591,1782120.5,-9999,288712.3,13,-1,-0.5283661812758801,0.9506064032457076,0,0.5703638419474245,16,1.0357142857142858,0.21428571428571427,N3 S1 O6,de-protonated,0,-9999,C28 H29 O6 N3 S1,28,29,6,3,-9999,1,-9999,-9999,N/A,-9999,-9999
1863,534.170557,534.1701481498686,534.170563329189,1782120.5,-9999,288712.3,13,-1,-0.7772411077784086,0.8961801464145855,0,0.5377080878487513,3,2,0.8235294117647058,N3 P1 O14,de-protonated,0,-9999,C17 H34 O14 N3 P1,17,34,14,3,1,-9999,-9999,-9999,N/A,-9999,-9999
1864,535.110198,535.1097872358079,535.1101983750491,3550627.8,-9999,250683.4,27.52,-1,-0.7683263045358072,0.4492117348376169,0.787157861234881,0.5843901853965225,12,1.12,0.36,S2 O9,de-protonated,0,-9999,C25 H28 O9 S2,25,28,9,-9999,-9999,2,-9999,-9999,N/A,-9999,-9999
1864,535.110198,535.1097872358079,535.109328995179,3550627.8,-9999,250683.4,27.52,-1,0.8563495421012526,0.4377051498473109,0.7939170211058493,0.5801898983507263,13,1,0.5833333333333334,O14,de-protonated,0,-9999,C24 H24 O14,24,24,14,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
1864,535.110198,535.1097872358079,535.1098182525291,3550627.8,-9999,250683.4,27.52,-1,-0.05796328183715157,0.4996952825006241,0.7739790330151771,0.6094087827064454,17,0.925925925925926,0.2222222222222222,N2 S1 P1 O6,de-protonated,0,-9999,C27 H25 O6 N2 P1 S1,27,25,6,2,1,1,-9999,-9999,N/A,-9999,-9999
1865,535.111482,535.1110712331923,535.111535785569,2507428.8,-9999,316729.3,18.95,-1,-0.868141210975734,0.8721862578818788,0,0.5233117547291273,17,0.9230769230769232,0.19230769230769232,N4 S2 O5,de-protonated,0,-9999,C26 H24 O5 N4 S2,26,24,5,4,-9999,2,-9999,-9999,N/A,-9999,-9999
1865,535.111482,535.1110712331923,535.110666405699,2507428.8,-9999,316729.3,18.95,-1,0.7565304127043413,0.9013604675835748,0,0.5408162805501449,18,0.8,0.4,N4 O10,de-protonated,0,-9999,C25 H20 O10 N4,25,20,10,4,-9999,-9999,-9999,-9999,N/A,-9999,-9999
1866,535.144082,535.1436711667857,535.1432125810791,3253176.5,-9999,334222,25.08,-1,0.8569401532695563,0.437624792040771,0.7612342259156645,0.5670685655907284,16,0.9655172413793104,0.27586206896551724,S1 O8,de-protonated,0,-9999,C29 H28 O8 S1,29,28,8,-9999,-9999,1,-9999,-9999,N/A,-9999,-9999
1866,535.144082,535.1436711667857,535.143345522809,3253176.5,-9999,334222,25.08,-1,0.6085172868252223,0.935018250414716,0,0.5610109502488295,3,1.8333333333333333,0.8888888888888888,P1 O16,de-protonated,0,-9999,C18 H33 O16 P1,18,33,16,-9999,1,-9999,-9999,-9999,N/A,-9999,-9999
1867,535.146558,535.1461471617421,535.146583884399,6148026,-9999,288896.8,48.86,-1,-0.8160804348786446,0.9004864362115432,0.99930637246105,0.940014410711346,11,1.2307692307692308,0.3076923076923077,S2 O8,de-protonated,0,-9999,C26 H32 O8 S2,26,32,8,-9999,-9999,2,-9999,-9999,N/A,-9999,-9999
1867,535.146558,535.1461471617421,535.145714504529,6148026,-9999,288896.8,48.86,-1,0.8084848693644997,0.8727576108387483,0.9940485868168888,0.9212740012300044,12,1.12,0.52,O13,de-protonated,0,-9999,C25 H28 O13,25,28,13,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
1867,535.146558,535.1461471617421,535.1462037618791,6148026,-9999,288896.8,48.86,-1,-0.10576574511467043,0.9989797007909342,0.9863472799333324,0.9939267324478934,16,1.0357142857142858,0.17857142857142858,N2 S1 P1 O5,de-protonated,0,-9999,C28 H29 O5 N2 P1 S1,28,29,5,2,1,1,-9999,-9999,N/A,-9999,-9999
1868,535.182937,535.1825260876376,535.1829693937491,7439312,-9999,199810,59.46,-1,-0.828326267546445,0.928106578479524,0.9955214125036884,0.95507251208919,10,1.3333333333333333,0.25925925925925924,S2 O7,de-protonated,0,-9999,C27 H36 O7 S2,27,36,7,-9999,-9999,2,-9999,-9999,N/A,-9999,-9999
1868,535.182937,535.1825260876376,535.182100013879,7439312,-9999,199810,59.46,-1,0.7961285674402361,0.4456804278897906,0.7805128205128199,0.5796133849390024,11,1.2307692307692308,0.4615384615384616,O12,de-protonated,0,-9999,C26 H32 O12,26,32,12,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
1868,535.182937,535.1825260876376,535.1825892712291,7439312,-9999,199810,59.46,-1,-0.11805987849989724,0.989387824602958,0.9917337803967988,0.9903262069204944,15,1.137931034482759,0.13793103448275862,N2 S1 P1 O4,de-protonated,0,-9999,C29 H33 O4 N2 P1 S1,29,33,4,2,1,1,-9999,-9999,N/A,-9999,-9999
1869,535.219321,535.218910013523,535.2193549030991,3788774.3,-9999,246819.8,29.47,-1,-0.8312284898256455,0.44108508684431,0.7675537279851021,0.5716725433006269,9,1.4285714285714286,0.21428571428571427,S2 O6,de-protonated,0,-9999,C28 H40 O6 S2,28,40,6,-9999,-9999,2,-9999,-9999,N/A,-9999,-9999
1869,535.219321,535.218910013523,535.2184855232291,3788774.3,-9999,246819.8,29.47,-1,0.7931159056769627,0.44606778107918615,0.7739790330151772,0.5772322818535827,10,1.3333333333333333,0.4074074074074074,O11,de-protonated,0,-9999,C27 H36 O11,27,36,11,-9999,-9999,-9999,-9999,-9999,N/A,-9999,-9999
1869,535.219321,535.218910013523,535.2189747805791,3788774.3,-9999,246819.8,29.47,-1,-0.1210103885057244,0.49867324021112536,0.7550179348240813,0.6012111180563078,14,1.2333333333333334,0.1,N2 S1 P1 O3,de-protonated,0,-9999,C30 H37 O3 N2 P1 S1,30,37,3,2,1,1,-9999,-9999,N/A,-9999,-9999
1870,535.221231,535.2208200096322,535.2206923136191,1993447.5,-9999,264093,14.73,-1,0.23858571792426744,0.9897245272821724,0,0.5938347163693034,14,1.2413793103448276,0.06896551724137931,N4 S2 O2,de-protonated,0,-9999,C29 H36 O2 N4 S2,29,36,2,4,-9999,2,-9999,-9999,N/A,-9999,-9999
1870,535.221231,535.2208200096322,535.220825255349,1993447.5,-9999,264093,14.73,-1,-0.0098010326937661,0.9999825701472086,0,0.5999895420883251,1,2.2777777777777777,0.5555555555555556,N4 S1 P1 O10,de-protonated,0,-9999,C18 H41 O10 N4 P1 S1,18,41,10,4,1,1,-9999,-9999,N/A,-9999,-9999
1871,536.141945,536.1415321341259,536.141832856599,1690137.1,-9999,241909.9,12.23,-1,-0.5609009680677632,0.9445132606034494,0,0.5667079563620696,11,1.24,0.32,N1 S2 O8,de-protonated,0,-9999,C25 H31 O8 N1 S2,25,31,8,1,-9999,2,-9999,-9999,N/A,-9999,-9999
1871,536.141945,536.1415321341259,536.141452734079,1690137.1,-9999,241909.9,12.23,-1,0.1480953327489292,0.9960283341278532,0,0.5976170004767118,16,1.037037037037037,0.18518518518518515,N3 S1 P1 O5,de-protonated,0,-9999,C27 H28 O5 N3 P1 S1,27,28,5,3,1,1,-9999,-9999,N/A,-9999,-9999
1872,536.149976,536.1495631177668,536.149938719469,1721886,-9999,291785.4,12.49,-1,-0.7005534741159066,0.9147993659937872,0.99930637246105,0.9486021685806922,11,1.28,0.32,13C1 S2 O8,de-protonated,1,1867,C25 H32 O8 S2 13C1,25,32,8,-9999,-9999,2,1,-9999,N/A,-9999,-9999
1872,536.149976,536.1495631177668,536.149069339599,1721886,-9999,291785.4,12.49,-1,0.920971789382426,0.8573553634947635,0.9940485868168888,0.9120326528236136,12,1.1666666666666667,0.5416666666666666,13C1 O13,de-protonated,1,1867,C24 H28 O13 13C1,24,28,13,-9999,-9999,-9999,1,-9999,N/A,-9999,-9999
1872,536.149976,536.1495631177668,536.1495585969491,1721886,-9999,291785.4,12.49,-1,0.0084320086151243,0.9999870993049296,0.9863472799333324,0.9945311715562906,16,1.0740740740740742,0.18518518518518515,13C1 N2 S1 P1 O5,de-protonated,1,1867,C27 H29 O5 N2 P1 S1 13C1,27,29,5,2,1,1,1,-9999,N/A,-9999,-9999
1872,536.149976,536.1495631177668,536.149694942569,1721886,-9999,291785.4,12.49,-1,-0.245873127352094,0.9890907172267472,0,0.5934544303360483,16,1,0.25925925925925924,N3 S1 O7,de-protonated,0,-9999,C27 H27 O7 N3 S1,27,27,7,3,-9999,1,-9999,-9999,N/A,-9999,-9999
